Gene	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	Identity	Fraction	Frameshift events	Best gene	Codons
3601at7898	Single	CM081440.1	103764104	103847575	+	8687	1479	0.9388	1.0	0	3601at7898_4	103764105_103764210_+|103792080_103792156_+|103792340_103792519_+|103793168_103793236_+|103794199_103794377_+|103795005_103795116_+|103797767_103797844_+|103797929_103797994_+|103798451_103798526_+|103800492_103800570_+|103800685_103800827_+|103803782_103803915_+|103805224_103805303_+|103805774_103805849_+|103807609_103807688_+|103808020_103808126_+|103808418_103808501_+|103808814_103808994_+|103809130_103809202_+|103819896_103820001_+|103823658_103823806_+|103824822_103825000_+|103825111_103825248_+|103827064_103827315_+|103828748_103828866_+|103829250_103829335_+|103829601_103829730_+|103830022_103830175_+|103832935_103833025_+|103833118_103833236_+|103833349_103833404_+|103835960_103836068_+|103837400_103837466_+|103838864_103838948_+|103839371_103839476_+|103842406_103842520_+|103842613_103842746_+|103842839_103842900_+|103842977_103843122_+|103843234_103843494_+|103843581_103843652_+|103843801_103843922_+|103846680_103846832_+|103847050_103847242_+|103847346_103847464_+|103847536_103847575_+
36022at7898	Single	CM081440.1	6069116	6093253	-	2991	544	0.8802	1.0	0	36022at7898_0	6093131_6093253_-|6088469_6088639_-|6088280_6088390_-|6085645_6085749_-|6085384_6085557_-|6080699_6080792_-|6080484_6080616_-|6080238_6080391_-|6078470_6078565_-|6074967_6075107_-|6072367_6072676_-|6071273_6071436_-|6069117_6069257_-
36056at7898	Single	CM081456.1	32907961	32914390	+	1043	480	0.36	1.0	0	36056at7898_9	32907962_32908367_+|32908723_32908922_+|32910906_32911211_+|32912397_32912739_+|32912909_32913048_+|32913181_32913322_+|32913543_32914390_+
36097at7898	Single	CM081449.1	51898619	51911125	-	2981	670	0.6324	1.0	0	36097at7898_1	51911063_51911125_-|51909775_51909858_-|51909541_51909654_-|51908235_51908346_-|51907784_51907934_-|51907554_51907680_-|51907276_51907435_-|51905327_51905474_-|51900785_51902262_-|51900626_51900697_-|51900257_51900319_-|51898620_51898657_-
36114at7898	Single	CM081442.1	77409921	77429445	-	1781	461	0.5945	1.0	0	36114at7898_5	77429281_77429445_-|77428637_77428724_-|77426144_77426204_-|77424377_77424473_-|77423728_77423925_-|77419642_77419819_-|77419366_77419548_-|77419036_77419103_-|77418733_77418875_-|77413615_77413814_-|77413115_77413466_-|77409922_77410092_-
36136at7898	Single	CM081456.1	25056758	25068145	-	2188	499	0.6373	1.0	0	36136at7898_1	25068088_25068145_-|25067342_25067479_-|25067158_25067250_-|25067000_25067061_-|25066763_25066883_-|25065846_25065911_-|25065591_25065703_-|25065415_25065488_-|25063949_25064052_-|25063758_25063862_-|25062213_25062325_-|25061089_25061178_-|25060542_25060665_-|25057964_25058670_-|25056759_25056821_-
36188at7898	Single	CM081435.1	25670555	25706677	-	2331	489	0.7114	0.9903225806451613	0	36188at7898_7	25706594_25706677_-|25701320_25701440_-|25696014_25696099_-|25695589_25695660_-|25692010_25692099_-|25691854_25691920_-|25691099_25691139_-|25690979_25691017_-|25690825_25690894_-|25689129_25689628_-|25688394_25688528_-|25685812_25686031_-|25682473_25682590_-|25680903_25680956_-|25671972_25672060_-|25670556_25670644_-
36198at7898	Single	CM081437.1	29209047	29230618	+	2303	508	0.7531	0.9264705882352942	0	36198at7898_3	29209048_29209401_+|29211748_29211813_+|29212192_29212243_+|29222905_29222972_+|29223197_29223351_+|29225015_29225155_+|29225244_29225373_+|29225469_29225557_+|29226627_29226739_+|29228114_29228181_+|29228283_29228369_+|29228494_29228681_+|29230342_29230451_+|29230548_29230618_+
36249at7898	Single	CM081445.1	76709228	76722414	-	4096	851	0.8014	0.9692011549566891	0	36249at7898_6	76722304_76722414_-|76720732_76720962_-|76720148_76720376_-|76719269_76719414_-|76718992_76719076_-|76718691_76718883_-|76718455_76718604_-|76718003_76718143_-|76716436_76716559_-|76715988_76716077_-|76715029_76715217_-|76714267_76714377_-|76713733_76713852_-|76713270_76713506_-|76712986_76713167_-|76712695_76712860_-|76711855_76712019_-|76710693_76710816_-|76709597_76709641_-|76709454_76709523_-|76709229_76709352_-
36250at7898	Single	CM081456.1	1368431	1398836	-	2748	688	0.5162	1.0	0	36250at7898_2	1398672_1398836_-|1396653_1396818_-|1392592_1392698_-|1390708_1390914_-|1390531_1390612_-|1389879_1390079_-|1388564_1388689_-|1388226_1388345_-|1386121_1386295_-|1385052_1385254_-|1384437_1384640_-|1379050_1379132_-|1378456_1378601_-|1369734_1370316_-|1368432_1369331_-
36305at7898	Single	CM081439.1	89263422	89378161	-	2855	552	0.8648	0.9938837920489296	0	36305at7898_0	89378027_89378161_-|89373499_89373642_-|89370255_89370326_-|89369647_89369705_-|89327222_89327333_-|89320410_89320492_-|89320098_89320168_-|89318225_89318318_-|89314589_89314717_-|89284818_89284909_-|89276978_89277042_-|89276783_89276874_-|89276566_89276683_-|89275630_89275761_-|89274873_89275040_-|89268825_89268932_-|89265458_89265511_-|89265272_89265351_-|89263423_89263567_-
36345at7898	Single	CM081455.1	37259632	37266481	+	1741	538	0.6046	0.9011164274322169	0	36345at7898_3	37259633_37259813_+|37259908_37260104_+|37260188_37260382_+|37260493_37260612_+|37262331_37262628_+|37263046_37263235_+|37265682_37265758_+|37265849_37265977_+|37266052_37266140_+|37266263_37266481_+
3636at7898	Single	CM081445.1	72156641	72199977	-	8432	1566	0.8958	0.9962141698215251	0	3636at7898_0	72199846_72199977_-|72198288_72198404_-|72197162_72197280_-|72196870_72197019_-|72193319_72193493_-|72185339_72185478_-|72184833_72184911_-|72184629_72184748_-|72184009_72184094_-|72183829_72183904_-|72183697_72183746_-|72183540_72183606_-|72183277_72183399_-|72183063_72183166_-|72182768_72182891_-|72180398_72180478_-|72180067_72180283_-|72175192_72175283_-|72174886_72175020_-|72174631_72174802_-|72172607_72172779_-|72172418_72172519_-|72172179_72172302_-|72171566_72171711_-|72169618_72169672_-|72169351_72169465_-|72169174_72169242_-|72167878_72167995_-|72167362_72167529_-|72166875_72166954_-|72166586_72166691_-|72165581_72165628_-|72165359_72165477_-|72163974_72164124_-|72163811_72163876_-|72163635_72163724_-|72163426_72163492_-|72163241_72163332_-|72162235_72162301_-|72161951_72162148_-|72160337_72160548_-|72160187_72160230_-|72159900_72160092_-|72159538_72159691_-|72158682_72158787_-|72158455_72158543_-|72158300_72158371_-|72156642_72156778_-
36436at7898	Single	CM081454.1	41060932	41108845	+	2470	485	0.7063	1.0	0	36436at7898_3	41060933_41061592_+|41076063_41077086_+|41105764_41105939_+|41108567_41108845_+
36447at7898	Single	CM081443.1	87300793	87343956	+	3154	575	0.8827	0.9784172661870504	0	36447at7898_2	87300794_87300901_+|87316826_87316931_+|87318696_87318900_+|87318995_87319118_+|87319238_87319362_+|87319443_87319489_+|87319567_87319670_+|87320755_87320877_+|87321001_87321093_+|87321212_87321382_+|87321557_87321599_+|87321681_87321787_+|87321904_87322046_+|87330284_87330328_+|87331027_87331115_+|87331221_87331356_+|87334565_87334759_+|87343875_87343956_+
36450at7898	Single	CM081456.1	7123500	7169988	-	3464	617	0.8997	1.0	0	36450at7898_0	7169877_7169988_-|7144683_7144823_-|7137103_7137233_-|7134531_7134696_-|7133590_7134440_-|7125673_7125842_-|7123501_7124095_-
36496at7898	Single	CM081438.1	83727635	83738024	+	2352	530	0.794	0.9174757281553398	0	36496at7898	83727636_83728156_+|83728345_83728453_+|83730086_83730267_+|83730882_83730996_+|83734263_83734378_+|83734502_83734613_+|83735348_83735470_+|83735568_83735643_+|83736216_83736332_+|83736414_83736510_+|83737889_83738024_+
36538at7898	Single	CM081441.1	96978469	97032417	-	2960	516	0.9112	1.0	0	36538at7898_0	97032361_97032417_-|97031199_97031409_-|97026056_97026187_-|97021909_97022125_-|97007987_97008125_-|97007631_97007765_-|97003703_97003806_-|96998040_96998164_-|96997358_96997470_-|96996951_96997079_-|96995835_96995934_-|96989405_96989505_-|96980775_96980942_-|96978651_96978722_-|96978470_96978490_-
36541at7898	Single	CM081447.1	66063981	66081806	+	2270	503	0.7234	0.9170896785109983	0	36541at7898_6	66063982_66064071_+|66066131_66066451_+|66067967_66068247_+|66069570_66069743_+|66070086_66070257_+|66075651_66075727_+|66080803_66080948_+|66081430_66081806_+
36551at7898	Single	CM081445.1	75310022	75327217	+	2594	526	0.8013	0.9931623931623932	0	36551at7898_1	75310023_75310076_+|75313719_75313886_+|75314058_75314249_+|75314839_75314922_+|75316698_75316891_+|75317123_75317312_+|75317488_75317585_+|75318532_75318712_+|75319425_75319518_+|75324117_75324246_+|75324335_75324527_+|75326856_75326989_+|75327118_75327217_+
36611at7898	Single	CM081440.1	101448099	101461226	-	2398	514	0.7377	0.9660493827160493	0	36611at7898_4	101461075_101461226_-|101460156_101460330_-|101458735_101458762_-|101458512_101458641_-|101457847_101457944_-|101457446_101457589_-|101457141_101457260_-|101454848_101455012_-|101452113_101452249_-|101451763_101451847_-|101449690_101449807_-|101449466_101449583_-|101448100_101448573_-
36633at7898	Single	CM081443.1	42710916	42749311	+	2886	573	0.8333	0.9451476793248945	0	36633at7898_1	42710917_42711054_+|42711213_42711308_+|42712932_42713053_+|42713350_42713497_+|42713611_42713732_+|42716248_42716359_+|42716603_42716684_+|42738614_42738741_+|42738836_42739019_+|42740289_42740398_+|42743028_42743244_+|42743370_42743456_+|42745932_42745981_+|42746250_42746387_+|42746633_42746740_+|42749063_42749134_+|42749210_42749311_+
36674at7898	Single	CM081455.1	52825523	52845220	-	2756	545	0.8426	1.0	0	36674at7898_0	52845148_52845220_-|52844813_52844925_-|52844523_52844664_-|52839506_52839757_-|52837425_52837611_-|52837159_52837345_-|52836902_52837070_-|52836660_52836821_-|52829123_52829252_-|52828868_52828968_-|52827596_52827712_-|52825524_52825720_-
3668at7898	Single	CM081442.1	16748780	16834925	+	4767	1276	0.5621	1.0	0	3668at7898_1	16748781_16749452_+|16758874_16759111_+|16760932_16761164_+|16766408_16766662_+|16774349_16774467_+|16774737_16774864_+|16775112_16775315_+|16782987_16783126_+|16792074_16792168_+|16796093_16796186_+|16797664_16797746_+|16798457_16798687_+|16798894_16798981_+|16800850_16800922_+|16801791_16801922_+|16802113_16802203_+|16802341_16802399_+|16805417_16805697_+|16808418_16809311_+|16809480_16810602_+|16812467_16812595_+|16834819_16834925_+
36692at7898	Single	CM081437.1	37765791	37785945	-	1759	509	0.568	0.96875	0	36692at7898_9	37785582_37785945_-|37782861_37783322_-|37771421_37771599_-|37770075_37770327_-|37769122_37769580_-|37765792_37765916_-
36699at7898	Single	CM081443.1	42490202	42518592	+	2255	524	0.7181	1.0	0	36699at7898_9	42490203_42490248_+|42499061_42499110_+|42499311_42499392_+|42499592_42499668_+|42499802_42499874_+|42500021_42500121_+|42500421_42500566_+|42502669_42502756_+|42502965_42503089_+|42504361_42504459_+|42504568_42504625_+|42505310_42505375_+|42505665_42505745_+|42505852_42505987_+|42507254_42507360_+|42507512_42507610_+|42514390_42514475_+|42516105_42516253_+|42518492_42518592_+
36701at7898	Single	CM081451.1	52206052	52227822	+	1305	364	0.4589	0.9966722129783694	0	36701at7898_3	52206053_52206252_+|52213987_52214140_+|52215116_52215178_+|52215310_52215401_+|52215502_52215693_+|52215877_52215983_+|52218933_52219207_+|52222685_52222818_+|52222902_52223033_+|52226123_52226347_+|52227231_52227310_+|52227398_52227482_+|52227585_52227680_+|52227763_52227822_+
36704at7898	Single	CM081454.1	45186850	45190768	+	1296	540	0.4234	0.997037037037037	0	36704at7898_9	45186851_45187088_+|45188312_45188578_+|45188694_45189430_+|45189641_45189757_+|45189838_45190325_+|45190465_45190768_+
36710at7898	Single	CM081455.1	41345917	41364661	+	2302	474	0.6353	0.9916201117318436	0	36710at7898_1	41345918_41346071_+|41350039_41350295_+|41350392_41350454_+|41350530_41350583_+|41350668_41350823_+|41356539_41356843_+|41357183_41357254_+|41357353_41357476_+|41359445_41359562_+|41362507_41362613_+|41362694_41362747_+|41362856_41362995_+|41363746_41363902_+|41364007_41364308_+|41364403_41364543_+|41364631_41364661_+
36718at7898	Single	CM081442.1	2561019	2591521	-	2898	556	0.8836	1.0	0	36718at7898_0	2591274_2591521_-|2561020_2562652_-
36730at7898	Single	CM081447.1	10000070	10185283	-	2385	479	0.7275	1.0	0	36730at7898_8	10185206_10185283_-|10173218_10173335_-|10164931_10164965_-|10154048_10154209_-|10152050_10152124_-|10150937_10151022_-|10141785_10141890_-|10120670_10120796_-|10102486_10102570_-|10099328_10099415_-|10098869_10098929_-|10093046_10093211_-|10059696_10059771_-|10010984_10011075_-|10000515_10000854_-|10000071_10000364_-
36749at7898	Single	CM081442.1	8792161	8856155	+	2515	527	0.7525	0.9804560260586319	0	36749at7898_4	8792162_8792340_+|8797300_8797414_+|8799196_8799546_+|8808417_8808485_+|8817815_8817966_+|8824779_8824900_+|8825027_8825139_+|8829315_8829464_+|8848926_8849062_+|8851163_8851297_+|8854685_8854794_+|8855986_8856155_+
36771at7898	Single	CM081441.1	111582482	111745190	-	2716	534	0.823	1.0	0	36771at7898_7	111745020_111745190_-|111678452_111678559_-|111637216_111637314_-|111625429_111625644_-|111593446_111594172_-|111593057_111593115_-|111587378_111587570_-|111582896_111582990_-|111582483_111582641_-
3678at7898	Single	CM081456.1	1606887	1626162	-	1872	980	0.3178	0.9866600790513834	0	3678at7898	1626108_1626162_-|1625905_1626002_-|1623673_1623747_-|1621228_1621343_-|1618676_1620843_-|1611396_1613531_-|1610795_1611059_-|1607963_1608062_-|1606888_1606947_-
36795at7898	Single	CM081451.1	64639185	64669866	+	2477	515	0.7691	0.7321637426900585	0	36795at7898_9	64639186_64639354_+|64642449_64642557_+|64645042_64645133_+|64649513_64649754_+|64650806_64650978_+|64651168_64651308_+|64656325_64656507_+|64656639_64656786_+|64659213_64659569_+|64669615_64669866_+
36804at7898	Single	CM081449.1	66629672	66658565	+	2249	456	0.7466	1.0	0	36804at7898_1	66629673_66629817_+|66633986_66634039_+|66634210_66634323_+|66647469_66647735_+|66650478_66650645_+|66654869_66654994_+|66656121_66656252_+|66657859_66658565_+
36863at7898	Single	CM081452.1	12423898	12465678	-	2875	491	0.8771	1.0	0	36863at7898_3	12465620_12465678_-|12465228_12465294_-|12455599_12455744_-|12453296_12453384_-|12452848_12452942_-|12449050_12449145_-|12447845_12447940_-|12444506_12444581_-|12442876_12442893_-|12434599_12434698_-|12433663_12433880_-|12433376_12433543_-|12429161_12429354_-|12428988_12429080_-|12428805_12428903_-|12424114_12424173_-|12423899_12424003_-
36872at7898	Single	CM081452.1	43489959	43523184	+	2381	525	0.7084	0.9673202614379085	0	36872at7898_5	43489960_43490328_+|43502046_43502192_+|43504227_43504484_+|43504631_43504807_+|43510987_43511089_+|43513526_43513692_+|43513762_43513905_+|43515715_43515753_+|43518923_43518982_+|43519077_43519204_+|43519492_43519651_+|43523116_43523184_+
36988at7898	Single	CM081443.1	7119739	7121597	+	2889	527	0.9085	1.0	0	36988at7898	7119740_7120762_+|7120854_7121597_+
37003at7898	Single	CM081456.1	33739734	33769147	+	1919	576	0.5908	1.0	0	37003at7898	33739735_33739865_+|33753920_33753983_+|33755116_33755251_+|33758172_33758254_+|33758412_33758616_+|33761969_33762087_+|33763889_33763960_+|33764084_33764177_+|33765349_33765440_+|33765697_33765774_+|33766688_33766847_+|33767079_33767161_+|33767275_33767481_+|33767614_33767748_+|33768668_33768789_+|33768893_33768948_+|33769059_33769147_+
37013at7898	Single	CM081454.1	44170447	44191957	+	2426	499	0.759	1.0	0	37013at7898_0	44170448_44170821_+|44173315_44173484_+|44175940_44176129_+|44178191_44178376_+|44179742_44179859_+|44184230_44184406_+|44185313_44185444_+|44187632_44187742_+|44189355_44189507_+|44191829_44191957_+
37036at7898	Single	CM081457.1	15612306	15635530	-	2342	552	0.6875	0.8034610630407911	0	37036at7898_7	15635447_15635530_-|15628736_15628877_-|15627761_15627893_-|15627544_15627671_-|15623818_15623964_-|15619907_15620005_-|15617670_15617897_-|15616677_15616841_-|15616343_15616538_-|15616107_15616272_-|15614017_15614201_-|15613291_15613355_-|15613067_15613184_-|15612307_15612400_-
37053at7898	Single	CM081444.1	86793331	86808179	+	3008	533	0.9252	1.0	0	37053at7898_0	86793332_86793405_+|86793529_86793708_+|86795039_86795150_+|86795271_86795418_+|86799725_86799826_+|86801257_86801453_+|86801597_86801793_+|86804780_86804933_+|86805048_86805119_+|86805210_86805406_+|86807673_86807843_+|86807939_86808179_+
37128at7898	Single	CM081441.1	15642609	15688728	+	2246	439	0.6655	0.9849498327759197	0	37128at7898_0	15642610_15642692_+|15657052_15657257_+|15658109_15658376_+|15663215_15663354_+|15668740_15668848_+|15672620_15672748_+|15673524_15673729_+|15678015_15678062_+|15682017_15682145_+|15682277_15682408_+|15683902_15683983_+|15688491_15688728_+
37176at7898	Single	CM081446.1	54959766	54984962	+	1531	432	0.5387	1.0	0	37176at7898_3	54959767_54959871_+|54959963_54960072_+|54966512_54966646_+|54967071_54967284_+|54970882_54970956_+|54972559_54972725_+|54981382_54981545_+|54983869_54984238_+|54984477_54984642_+|54984807_54984962_+
37182at7898	Single	CM081439.1	16288628	16304915	+	1329	346	0.6201	0.7152542372881356	0	37182at7898_7	16288629_16288799_+|16293599_16293919_+|16297132_16297298_+|16301420_16301511_+|16302540_16302671_+|16302789_16302893_+|16304422_16304637_+|16304818_16304915_+
37190at7898	Single	CM081452.1	61001007	61116906	+	3268	620	0.7261	1.0	0	37190at7898_5	61001008_61001204_+|61006004_61006167_+|61016960_61017091_+|61028513_61028589_+|61032484_61032709_+|61032852_61032952_+|61037286_61037427_+|61045692_61045944_+|61046163_61046315_+|61046434_61046527_+|61049831_61049903_+|61055779_61055882_+|61056803_61056923_+|61075247_61075443_+|61093587_61093924_+|61095879_61096010_+|61104979_61105051_+|61116844_61116906_+
37224at7898	Single	CM081452.1	39777996	39842164	-	2730	495	0.7941	0.9482248520710059	0	37224at7898	39842104_39842164_-|39841899_39841982_-|39841718_39841823_-|39840240_39840429_-|39839792_39839851_-|39839145_39839278_-|39836412_39836565_-|39825158_39825234_-|39812692_39812866_-|39802485_39802584_-|39802298_39802382_-|39801682_39801820_-|39791422_39791522_-|39788977_39789056_-|39784858_39784974_-|39780413_39780575_-|39777997_39778081_-
37228at7898	Single	CM081437.1	7626280	7659265	-	2500	522	0.7955	0.9651741293532339	0	37228at7898_7	7659115_7659265_-|7649844_7649950_-|7646803_7646960_-|7638164_7638411_-|7633589_7633694_-|7626281_7627256_-
37282at7898	Single	CM081452.1	6479174	6521674	+	2495	497	0.7528	1.0	0	37282at7898_9	6479175_6479576_+|6479683_6479843_+|6484758_6484896_+|6488207_6488294_+|6495156_6495208_+|6495515_6495577_+|6503093_6503325_+|6504322_6504531_+|6510914_6511103_+|6516291_6516431_+|6520229_6520341_+|6521605_6521674_+
37283at7898	Single	CM081456.1	32369844	32382211	-	2558	452	0.8007	1.0	0	37283at7898_6	32382189_32382211_-|32380576_32380693_-|32379446_32379517_-|32379240_32379332_-|32377348_32377568_-|32377002_32377230_-|32374150_32374218_-|32373960_32374064_-|32372966_32373229_-|32372363_32372487_-|32372157_32372271_-|32371256_32371351_-|32370976_32371074_-|32370751_32370834_-|32369845_32369955_-
37301at7898	Single	CM081443.1	81288625	81609413	+	2990	588	0.8343	1.0	0	37301at7898_6	81288626_81289430_+|81296518_81296686_+|81332733_81332860_+|81358220_81358395_+|81417572_81417866_+|81543444_81543589_+|81571313_81571447_+|81601597_81601716_+|81609324_81609413_+
