# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
58661at7898	Complete	CM081436.1	54277659	54315074	+	1673	611	https://v10-1.orthodb.org/?query=58661at7898	GC-rich sequence DNA-binding factor 2-like
58698at7898	Complete	CM081453.1	38878477	38882798	-	1368	365	https://v10-1.orthodb.org/?query=58698at7898	Major facilitator superfamily
58704at7898	Complete	CM081450.1	34721575	34732117	+	2060	408	https://v10-1.orthodb.org/?query=58704at7898	Mitochondrial elongation factor 1
58768at7898	Complete	CM081437.1	9799048	9800383	-	1878	376	https://v10-1.orthodb.org/?query=58768at7898	zinc finger protein ZPR1
58785at7898	Complete	CM081456.1	11386979	11499358	-	2094	405	https://v10-1.orthodb.org/?query=58785at7898	5'-nucleotidase domain-containing protein 1
58870at7898	Complete	CM081437.1	121356640	121362882	+	1573	307	https://v10-1.orthodb.org/?query=58870at7898	fez family zinc finger protein 2
58970at7898	Complete	CM081447.1	69130398	69148270	-	2012	375	https://v10-1.orthodb.org/?query=58970at7898	Protein kinase domain
58982at7898	Complete	CM081442.1	94746131	94770462	-	2013	400	https://v10-1.orthodb.org/?query=58982at7898	FAD linked oxidase, N-terminal
59000at7898	Complete	CM081448.1	23275024	23287285	+	2329	422	https://v10-1.orthodb.org/?query=59000at7898	Tetratricopeptide repeat
59002at7898	Complete	CM081445.1	85674021	85688723	+	2170	412	https://v10-1.orthodb.org/?query=59002at7898	Protein disulfide-isomerase
59004at7898	Complete	CM081445.1	94035945	94043968	-	2117	425	https://v10-1.orthodb.org/?query=59004at7898	Pectinacetylesterase/NOTUM
5900at7898	Complete	CM081451.1	46220407	46288290	-	4269	1146	https://v10-1.orthodb.org/?query=5900at7898	Fanconi anemia group M protein
59015at7898	Complete	CM081448.1	26577008	26586927	-	2183	455	https://v10-1.orthodb.org/?query=59015at7898	D-isomer specific 2-hydroxyacid dehydrogenase, catalytic domain
59060at7898	Complete	CM081452.1	66195429	66218900	-	2294	387	https://v10-1.orthodb.org/?query=59060at7898	F-box domain
59062at7898	Complete	CM081437.1	56185855	56205486	-	965	200	https://v10-1.orthodb.org/?query=59062at7898	TIP49, P-loop domain
59067at7898	Complete	CM081448.1	86752614	86977012	+	1962	411	https://v10-1.orthodb.org/?query=59067at7898	disrupted in renal carcinoma protein 2
59102at7898	Complete	CM081435.1	2131290	2162626	+	2207	463	https://v10-1.orthodb.org/?query=59102at7898	Carbohydrate kinase, FGGY, C-terminal
59132at7898	Complete	CM081453.1	14258972	14263228	-	1368	345	https://v10-1.orthodb.org/?query=59132at7898	ECSIT
59148at7898	Complete	CM081450.1	15445063	15450724	+	1492	372	https://v10-1.orthodb.org/?query=59148at7898	Radical S-adenosyl methionine domain-containing protein
59187at7898	Complete	CM081454.1	39913963	39919764	+	2514	376	https://v10-1.orthodb.org/?query=59187at7898	Protein kinase domain
59202at7898	Fragmented	CM081437.1	25563193	25567465	-	1182	345	https://v10-1.orthodb.org/?query=59202at7898	PCNA-interacting partner
59240at7898	Complete	CM081443.1	5912973	5921599	-	1678	330	https://v10-1.orthodb.org/?query=59240at7898	Coproporphyrinogen III oxidase, aerobic
59248at7898	Complete	CM081437.1	43353078	43356471	+	1429	349	https://v10-1.orthodb.org/?query=59248at7898	Hyaluronidase
59275at7898	Complete	CM081449.1	18791408	18793115	+	1908	411	https://v10-1.orthodb.org/?query=59275at7898	Zinc finger, HIT-type
59281at7898	Complete	CM081445.1	95461922	95474205	-	2167	438	https://v10-1.orthodb.org/?query=59281at7898	DNA polymerase beta, palm domain
59288at7898	Complete	CM081440.1	99380953	99387838	+	2264	504	https://v10-1.orthodb.org/?query=59288at7898	Zinc finger C2H2-type
59418at7898	Complete	CM081444.1	73044186	73051374	+	1802	354	https://v10-1.orthodb.org/?query=59418at7898	JmjC domain
59429at7898	Complete	CM081438.1	50242662	50303392	-	2170	386	https://v10-1.orthodb.org/?query=59429at7898	GTP binding domain
59450at7898	Complete	CM081450.1	50022655	50024032	+	1296	414	https://v10-1.orthodb.org/?query=59450at7898	Amnionless
59451at7898	Complete	CM081441.1	64064523	64112526	-	2505	379	https://v10-1.orthodb.org/?query=59451at7898	Ets domain
59457at7898	Complete	CM081438.1	87072734	87102031	-	1573	355	https://v10-1.orthodb.org/?query=59457at7898	Zinc/iron permease
59480at7898	Complete	CM081437.1	97339620	97384985	+	2529	512	https://v10-1.orthodb.org/?query=59480at7898	Coiled-coil domain-containing protein 48
594at7898	Complete	CM081445.1	21029582	21074223	-	8789	2761	https://v10-1.orthodb.org/?query=594at7898	Cadherin-like
59587at7898	Complete	CM081440.1	80479686	80507548	-	2398	505	https://v10-1.orthodb.org/?query=59587at7898	PUA domain
59716at7898	Complete	CM081440.1	31282120	31355544	+	1962	387	https://v10-1.orthodb.org/?query=59716at7898	Neurotransmitter-gated ion-channel ligand-binding domain
59728at7898	Complete	CM081451.1	62937406	62945262	+	1912	427	https://v10-1.orthodb.org/?query=59728at7898	Major facilitator,  sugar transporter-like
59743at7898	Complete	CM081446.1	27909296	27926108	-	2070	768	https://v10-1.orthodb.org/?query=59743at7898	Formin, FH2 domain
59787at7898	Complete	CM081435.1	127413071	127423671	-	1885	376	https://v10-1.orthodb.org/?query=59787at7898	WD40 repeat
59802at7898	Complete	CM081457.1	2144855	2146815	-	1822	394	https://v10-1.orthodb.org/?query=59802at7898	KICSTOR complex protein C12orf66-like
59808at7898	Complete	CM081444.1	63090054	63098424	+	1811	398	https://v10-1.orthodb.org/?query=59808at7898	armadillo repeat-containing protein 6
59812at7898	Complete	CM081435.1	130401222	130407924	-	1461	384	https://v10-1.orthodb.org/?query=59812at7898	Lactate/malate dehydrogenase, C-terminal
59814at7898	Complete	CM081441.1	77184717	77197083	+	2015	407	https://v10-1.orthodb.org/?query=59814at7898	Membrane bound O-acyltransferase domain containing 7
59825at7898	Complete	CM081438.1	51917377	51926807	-	1898	377	https://v10-1.orthodb.org/?query=59825at7898	Urea transporter
59832at7898	Complete	CM081455.1	46417274	46427552	-	1794	416	https://v10-1.orthodb.org/?query=59832at7898	Sulfatase, N-terminal
59846at7898	Complete	CM081437.1	30033152	30045476	+	1944	405	https://v10-1.orthodb.org/?query=59846at7898	Nuclear receptor coactivator 5
59863at7898	Complete	CM081437.1	103810151	103857418	+	1641	369	https://v10-1.orthodb.org/?query=59863at7898	tRNA nucleotidyl transferase, CCA-adding, 1
59889at7898	Complete	CM081445.1	23323660	23364148	-	1652	411	https://v10-1.orthodb.org/?query=59889at7898	Carboxypeptidase E
59947at7898	Complete	CM081449.1	50007990	50163721	+	2505	480	https://v10-1.orthodb.org/?query=59947at7898	probable lysosomal cobalamin transporter
60045at7898	Complete	CM081439.1	60171219	60191793	+	1561	366	https://v10-1.orthodb.org/?query=60045at7898	WD40 repeat
60060at7898	Complete	CM081439.1	45453311	45465325	+	1884	374	https://v10-1.orthodb.org/?query=60060at7898	Heat shock protein 70 family
60061at7898	Complete	CM081446.1	22559295	22569860	-	1923	377	https://v10-1.orthodb.org/?query=60061at7898	Polyribonucleotide 5'-hydroxyl-kinase Clp1
60128at7898	Complete	CM081455.1	37666720	37681117	-	1946	513	https://v10-1.orthodb.org/?query=60128at7898	peptidyl-prolyl cis-trans isomerase FKBP10-like
60170at7898	Complete	CM081446.1	30747610	30818323	-	1891	293	https://v10-1.orthodb.org/?query=60170at7898	PDZ domain
60173at7898	Complete	CM081441.1	44968852	45000425	+	2028	370	https://v10-1.orthodb.org/?query=60173at7898	serine/threonine-protein kinase 40
60370at7898	Complete	CM081444.1	78358174	78380813	-	2243	351	https://v10-1.orthodb.org/?query=60370at7898	NAD kinase
60389at7898	Complete	CM081435.1	14636299	14645387	+	1367	386	https://v10-1.orthodb.org/?query=60389at7898	Mediator complex, subunit Med1
60442at7898	Complete	CM081435.1	132193090	132212954	-	2387	379	https://v10-1.orthodb.org/?query=60442at7898	WD40 repeat
60444at7898	Complete	CM081437.1	58444239	58463301	-	1994	350	https://v10-1.orthodb.org/?query=60444at7898	protein cereblon
60464at7898	Complete	CM081452.1	6753597	6788755	-	2183	370	https://v10-1.orthodb.org/?query=60464at7898	Serine palmitoyltransferase, long chain base subunit 1
60550at7898	Complete	CM081449.1	11456259	11466710	+	1176	370	https://v10-1.orthodb.org/?query=60550at7898	SET domain
60569at7898	Complete	CM081437.1	34351004	34456599	+	1895	402	https://v10-1.orthodb.org/?query=60569at7898	Pleckstrin homology domain
60593at7898	Complete	CM081440.1	72576282	72599187	+	2275	402	https://v10-1.orthodb.org/?query=60593at7898	Dbl homology (DH) domain
60611at7898	Complete	CM081457.1	11334020	11343078	+	2703	523	https://v10-1.orthodb.org/?query=60611at7898	DnaJ domain
60636at7898	Complete	CM081444.1	19617798	19668337	-	1283	341	https://v10-1.orthodb.org/?query=60636at7898	Mitochondrial ribosomal protein L37
60747at7898	Complete	CM081443.1	17723355	17738743	+	2285	364	https://v10-1.orthodb.org/?query=60747at7898	MPN domain-containing protein
60770at7898	Complete	CM081439.1	39131788	39140254	-	711	176	https://v10-1.orthodb.org/?query=60770at7898	NUDIX hydrolase domain
60825at7898	Complete	CM081435.1	27945773	27964125	-	2330	557	https://v10-1.orthodb.org/?query=60825at7898	Nucleolar protein with MIF4G domain 1
6083at7898	Complete	CM081444.1	31658607	31721124	-	4082	1126	https://v10-1.orthodb.org/?query=6083at7898	Helicase/UvrB, N-terminal
60872at7898	Complete	CM081451.1	39504313	39516173	-	2085	423	https://v10-1.orthodb.org/?query=60872at7898	Mu homology domain
60874at7898	Complete	CM081451.1	71804901	71823278	-	2181	409	https://v10-1.orthodb.org/?query=60874at7898	BAG domain
60901at7898	Complete	CM081444.1	87873622	87884936	+	3207	535	https://v10-1.orthodb.org/?query=60901at7898	ralA-binding protein 1
60934at7898	Complete	CM081457.1	3113607	3121156	-	1680	386	https://v10-1.orthodb.org/?query=60934at7898	Glycosyl transferase, family 3
6094at7898	Complete	CM081443.1	64567416	64628093	+	4713	1156	https://v10-1.orthodb.org/?query=6094at7898	TRAPP III complex, Trs85
60988at7898	Complete	CM081444.1	40664371	40704912	+	2136	491	https://v10-1.orthodb.org/?query=60988at7898	Carbohydrate kinase, FGGY, C-terminal
61009at7898	Complete	CM081453.1	53178424	53187159	+	1687	490	https://v10-1.orthodb.org/?query=61009at7898	Fibrinogen, alpha/beta/gamma chain, coiled coil domain
61046at7898	Complete	CM081437.1	44305145	44322405	-	3163	465	https://v10-1.orthodb.org/?query=61046at7898	Aspartic peptidase, DDI1-type
6107at7898	Complete	CM081451.1	57666706	57732279	+	5614	1084	https://v10-1.orthodb.org/?query=6107at7898	Pleckstrin homology domain
6114at7898	Complete	CM081452.1	8911789	9053859	+	8636	1691	https://v10-1.orthodb.org/?query=6114at7898	Myosin head, motor domain
61172at7898	Complete	CM081443.1	82599220	82612627	-	1760	420	https://v10-1.orthodb.org/?query=61172at7898	mitochondria-eating protein
61335at7898	Complete	CM081437.1	107395534	107517728	+	1711	347	https://v10-1.orthodb.org/?query=61335at7898	Glucoside xylosyltransferase 2
61338at7898	Complete	CM081451.1	61030202	61044591	+	1740	368	https://v10-1.orthodb.org/?query=61338at7898	L-2-hydroxyglutarate dehydrogenase
61355at7898	Complete	CM081443.1	37858921	37865006	-	1337	394	https://v10-1.orthodb.org/?query=61355at7898	Angiopoietin-like 3
61361at7898	Complete	CM081452.1	40748843	40758373	+	2041	383	https://v10-1.orthodb.org/?query=61361at7898	protein DGCR14
61362at7898	Complete	CM081450.1	55608306	55619446	-	2040	416	https://v10-1.orthodb.org/?query=61362at7898	Iron hydrogenase, large subunit, C-terminal
6141at7898	Complete	CM081444.1	71751354	71774073	-	6672	1229	https://v10-1.orthodb.org/?query=6141at7898	RB1-inducible coiled-coil protein 1
61447at7898	Complete	CM081451.1	28384483	28392063	-	2049	324	https://v10-1.orthodb.org/?query=61447at7898	Zinc finger and BTB domain containing 8A
61448at7898	Complete	CM081448.1	16505420	16518299	-	1643	379	https://v10-1.orthodb.org/?query=61448at7898	Major facilitator superfamily
61459at7898	Complete	CM081444.1	34653257	34654811	-	1752	412	https://v10-1.orthodb.org/?query=61459at7898	Leucine-rich repeat
61460at7898	Complete	CM081441.1	77273658	77285312	+	2342	433	https://v10-1.orthodb.org/?query=61460at7898	PRP31 pre-mRNA processing factor 31 homolog (yeast)
61487at7898	Complete	CM081450.1	10269194	10279284	-	1414	329	https://v10-1.orthodb.org/?query=61487at7898	lysine-specific demethylase 8
61503at7898	Complete	CM081446.1	52615107	52618344	+	1388	322	https://v10-1.orthodb.org/?query=61503at7898	Cyclin, N-terminal
61506at7898	Complete	CM081442.1	81278039	81281625	-	1589	352	https://v10-1.orthodb.org/?query=61506at7898	Sulfotransferase
61525at7898	Complete	CM081456.1	28559591	28565102	-	1751	388	https://v10-1.orthodb.org/?query=61525at7898	Acidic residue methyltransferase 1
61540at7898	Complete	CM081436.1	71048440	71065939	+	1747	386	https://v10-1.orthodb.org/?query=61540at7898	Solute carrier family 38, member 7
61619at7898	Complete	CM081444.1	16548297	16592029	-	1415	344	https://v10-1.orthodb.org/?query=61619at7898	Uncharacterised protein family UPF0489
61643at7898	Duplicated	CM081450.1	58118106	58148898	+	1696	403	https://v10-1.orthodb.org/?query=61643at7898	Zgc
61643at7898	Duplicated	CM081450.1	58005238	58044102	+	1687	403	https://v10-1.orthodb.org/?query=61643at7898	Zgc
61720at7898	Complete	CM081439.1	15359003	15383967	-	2084	386	https://v10-1.orthodb.org/?query=61720at7898	SWIRM domain
61762at7898	Complete	CM081443.1	64517400	64546581	+	1975	466	https://v10-1.orthodb.org/?query=61762at7898	lamin-B2
61770at7898	Complete	CM081440.1	113433871	113463710	+	2202	514	https://v10-1.orthodb.org/?query=61770at7898	TPX2 central domain
61925at7898	Complete	CM081456.1	33686765	33694123	-	1231	354	https://v10-1.orthodb.org/?query=61925at7898	Protein of unknown function DUF2371, TMEM200
61957at7898	Complete	CM081448.1	25810481	25828938	-	1822	332	https://v10-1.orthodb.org/?query=61957at7898	pyruvate dehydrogenase (acetyl-transferring) kinase isozyme 1, mitochondrial
61971at7898	Complete	CM081443.1	87819901	87821170	-	1713	355	https://v10-1.orthodb.org/?query=61971at7898	Sulfotransferase
62010at7898	Complete	CM081453.1	47461227	47466669	+	1619	357	https://v10-1.orthodb.org/?query=62010at7898	C2 domain
62045at7898	Complete	CM081454.1	40914369	40993452	+	1539	350	https://v10-1.orthodb.org/?query=62045at7898	Zinc finger C2H2-type
62090at7898	Complete	CM081452.1	19377598	19401878	-	1937	346	https://v10-1.orthodb.org/?query=62090at7898	Trafficking protein particle complex subunit 13
62107at7898	Complete	CM081452.1	17293667	17337298	-	1989	379	https://v10-1.orthodb.org/?query=62107at7898	WD40 repeat
6211at7898	Complete	CM081436.1	99936708	100040971	-	6357	1225	https://v10-1.orthodb.org/?query=6211at7898	C-type lectin-like
62150at7898	Complete	CM081440.1	46389041	46431191	-	1575	341	https://v10-1.orthodb.org/?query=62150at7898	GDP-fucose protein O-fucosyltransferase
6222at7898	Complete	CM081441.1	78856333	78878936	-	3953	1370	https://v10-1.orthodb.org/?query=6222at7898	SH3 domain
62269at7898	Complete	CM081442.1	69827071	70149529	-	1966	353	https://v10-1.orthodb.org/?query=62269at7898	WW domain
6239at7898	Complete	CM081439.1	24002099	24042510	-	6114	1098	https://v10-1.orthodb.org/?query=6239at7898	Clustered mitochondria protein homolog
62445at7898	Complete	CM081456.1	34446854	34450372	-	2627	547	https://v10-1.orthodb.org/?query=62445at7898	Vertebrae development associated
62483at7898	Complete	CM081448.1	17654082	17679176	+	1712	358	https://v10-1.orthodb.org/?query=62483at7898	Sushi/SCR/CCP domain
62526at7898	Complete	CM081444.1	6739926	6752159	-	2104	558	https://v10-1.orthodb.org/?query=62526at7898	Zinc/iron permease
62527at7898	Complete	CM081451.1	59692594	59697431	+	2019	489	https://v10-1.orthodb.org/?query=62527at7898	zinc finger and BTB domain-containing protein 24
62528at7898	Complete	CM081452.1	44812524	44833584	-	2526	566	https://v10-1.orthodb.org/?query=62528at7898	Coiled-coil domain containing 80 like 2
62553at7898	Complete	CM081453.1	60970012	61000799	-	1864	372	https://v10-1.orthodb.org/?query=62553at7898	Beta-1,4-glucuronyltransferase 1
62557at7898	Complete	CM081437.1	116591679	116619671	+	1662	391	https://v10-1.orthodb.org/?query=62557at7898	Intraflagellar transport 52 homolog (Chlamydomonas)
62562at7898	Complete	CM081439.1	13500427	13661600	-	1799	353	https://v10-1.orthodb.org/?query=62562at7898	diphthamide biosynthesis protein 1
6262at7898	Complete	CM081440.1	51006322	51157563	-	6922	1359	https://v10-1.orthodb.org/?query=6262at7898	Fibronectin type III
62661at7898	Complete	CM081450.1	1966585	1984664	+	1985	362	https://v10-1.orthodb.org/?query=62661at7898	Protein kinase domain
62715at7898	Complete	CM081449.1	52914977	52924036	-	1583	494	https://v10-1.orthodb.org/?query=62715at7898	Transcription elongation factor B (SIII), polypeptide 3, like
62740at7898	Complete	CM081449.1	52994594	53002926	-	1546	350	https://v10-1.orthodb.org/?query=62740at7898	F-box domain
62815at7898	Complete	CM081452.1	17859237	17894383	-	1943	432	https://v10-1.orthodb.org/?query=62815at7898	Sulfatase, N-terminal
62835at7898	Complete	CM081454.1	29193636	29202258	+	2114	476	https://v10-1.orthodb.org/?query=62835at7898	Misato Segment II tubulin-like domain
62882at7898	Complete	CM081445.1	65432365	65488013	+	2277	367	https://v10-1.orthodb.org/?query=62882at7898	Protein kinase domain
62890at7898	Complete	CM081437.1	37873278	37876217	+	2209	349	https://v10-1.orthodb.org/?query=62890at7898	Zinc finger C2H2-type
62906at7898	Complete	CM081456.1	31453125	31459630	-	2450	421	https://v10-1.orthodb.org/?query=62906at7898	G-patch domain
62949at7898	Complete	CM081455.1	36428009	36436599	-	1991	365	https://v10-1.orthodb.org/?query=62949at7898	Palmitoyltransferase
63010at7898	Complete	CM081447.1	62757413	62779985	-	2344	376	https://v10-1.orthodb.org/?query=63010at7898	SMAD domain, Dwarfin-type
63023at7898	Complete	CM081437.1	67420255	67438184	-	1786	404	https://v10-1.orthodb.org/?query=63023at7898	SWIB/MDM2 domain
63047at7898	Complete	CM081436.1	101439868	101479401	-	2418	467	https://v10-1.orthodb.org/?query=63047at7898	Fibronectin type III
