Gene	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	Identity	Fraction	Frameshift events	Best gene	Codons
41295at7898	Single	CM081445.1_RagTag	72641436	72662952	+	2168	452	0.838	0.8566610455311973	0	41295at7898_6	72641437_72641645_+|72646764_72646847_+|72648601_72648710_+|72648872_72648951_+|72649048_72649188_+|72656384_72656482_+|72656628_72656692_+|72657644_72657797_+|72657951_72658045_+|72658542_72658671_+|72658758_72658833_+|72658948_72659000_+|72662728_72662952_+
41297at7898	Single	CM081452.1_RagTag	31459184	31475092	+	2807	476	0.9355	1.0	0	41297at7898_0	31459185_31459281_+|31462664_31462805_+|31467501_31467594_+|31467923_31468067_+|31471045_31471132_+|31471260_31471484_+|31471669_31472179_+|31472429_31472555_+|31474812_31475092_+
41365at7898	Single	CM081438.1_RagTag	57261321	57307069	+	2754	531	0.8411	1.0	0	41365at7898_1	57261322_57261352_+|57272868_57273081_+|57273441_57273735_+|57273829_57273873_+|57273966_57274062_+|57285400_57285512_+|57288910_57288996_+|57289861_57289952_+|57290067_57290197_+|57291111_57291226_+|57291444_57291515_+|57291710_57291773_+|57302262_57302338_+|57302421_57302538_+|57302647_57302745_+|57305611_57305686_+|57305804_57305908_+|57307033_57307069_+
41404at7898	Single	CM081456.1_RagTag	31804947	31820682	+	2340	505	0.8232	1.0	0	41404at7898_0	31804948_31805020_+|31805480_31805565_+|31805651_31805779_+|31807641_31807738_+|31807825_31807935_+|31811205_31811386_+|31811732_31811858_+|31814541_31814716_+|31814990_31815113_+|31816865_31817057_+|31820179_31820342_+|31820475_31820682_+
41449at7898	Single	CM081443.1_RagTag	52971134	53039512	-	2489	483	0.8283	1.0	0	41449at7898_3	53039489_53039512_-|52996501_52996616_-|52995810_52995860_-|52994451_52994598_-|52991263_52991325_-|52986977_52987081_-|52985924_52986052_-|52985384_52985530_-|52985020_52985241_-|52976601_52976710_-|52976371_52976503_-|52973570_52973664_-|52973030_52973205_-|52972642_52972679_-|52971135_52971272_-
41487at7898	Single	CM081452.1_RagTag	61886110	61905966	-	2543	506	0.7871	1.0	0	41487at7898_0	61905900_61905966_-|61905454_61905642_-|61903315_61903484_-|61902997_61903072_-|61901222_61901315_-|61900630_61900696_-|61900147_61900321_-|61896295_61896398_-|61896145_61896223_-|61895485_61895583_-|61895342_61895395_-|61894362_61894442_-|61894013_61894155_-|61893642_61893864_-|61886932_61887019_-|61886626_61886716_-|61886111_61886234_-
41489at7898	Single	CM081447.1_RagTag	77553545	77576924	+	2454	491	0.8351	1.0	0	41489at7898_0	77553546_77553605_+|77554965_77555055_+|77555298_77555377_+|77555460_77555609_+|77556197_77556377_+|77556722_77556783_+|77556876_77557013_+|77558025_77558203_+|77570298_77570364_+|77570451_77570538_+|77570633_77570748_+|77575152_77575223_+|77575395_77575559_+|77575740_77575859_+|77576820_77576924_+
41490at7898	Single	CM081456.1_RagTag	35922737	35932411	+	2319	471	0.8247	0.9926739926739927	0	41490at7898_3	35922738_35922935_+|35924821_35925005_+|35926729_35926796_+|35926880_35927013_+|35927126_35927321_+|35928505_35928662_+|35928992_35929075_+|35929543_35929641_+|35930894_35931013_+|35931665_35931787_+|35932026_35932199_+|35932325_35932411_+
41507at7898	Single	CM081437.1_RagTag	74734899	74743255	+	2337	459	0.7526	0.9912739965095986	0	41507at7898_0	74734900_74734973_+|74735523_74735694_+|74740642_74740884_+|74742035_74743255_+
41591at7898	Single	CM081438.1_RagTag	85261317	85276711	-	1687	593	0.5048	0.9985549132947977	0	41591at7898_7	85276513_85276711_-|85275724_85275760_-|85271417_85271491_-|85271117_85271219_-|85270966_85271043_-|85270750_85270853_-|85270445_85270510_-|85270281_85270341_-|85270055_85270195_-|85269778_85269916_-|85269536_85269627_-|85269020_85269106_-|85266875_85266992_-|85261318_85262177_-
41616at7898	Single	CM081441.1_RagTag	96261255	96288735	-	2151	432	0.6971	1.0	0	41616at7898_2	96288672_96288735_-|96281113_96281951_-|96274336_96274465_-|96271741_96271904_-|96271444_96271643_-|96266105_96266283_-|96261256_96261515_-
41635at7898	Single	CM081447.1_RagTag	81272105	81279357	-	2495	468	0.8704	1.0	0	41635at7898_2	81279268_81279357_-|81278573_81278710_-|81278378_81278420_-|81278177_81278282_-|81277852_81277984_-|81277493_81277670_-|81277304_81277401_-|81276998_81277079_-|81275933_81276086_-|81275044_81275163_-|81274882_81274957_-|81274731_81274792_-|81274562_81274640_-|81272342_81272461_-|81272106_81272255_-
41681at7898	Single	CM081454.1_RagTag	63061057	63070022	+	2048	470	0.6794	0.9578754578754579	0	41681at7898_5	63061058_63061094_+|63061177_63061269_+|63062284_63062456_+|63062589_63062838_+|63067230_63067425_+|63068175_63068368_+|63068943_63069034_+|63069144_63069305_+|63069550_63069739_+|63069838_63070022_+
41699at7898	Single	CM081438.1_RagTag	15952257	16000234	-	1653	441	0.5556	0.9903381642512077	0	41699at7898_1	15999977_16000234_-|15996601_15996669_-|15992086_15992224_-|15986402_15986538_-|15982430_15982482_-|15979386_15979511_-|15970897_15970966_-|15970639_15970810_-|15967534_15967680_-|15967322_15967416_-|15967071_15967217_-|15963228_15963356_-|15961962_15962082_-|15957439_15957496_-|15952258_15952435_-
41715at7898	Single	CM081447.1_RagTag	25355258	25375632	-	2118	441	0.6322	0.9943100995732574	0	41715at7898_4	25375329_25375632_-|25370304_25370892_-|25369857_25369915_-|25362128_25362189_-|25361312_25361479_-|25359027_25359188_-|25356303_25356392_-|25355259_25355474_-
4171at7898	Single	CM081455.1_RagTag	70444576	70485013	-	6203	1390	0.7344	1.0	0	4171at7898_7	70484909_70485013_-|70482939_70483125_-|70480722_70480895_-|70479515_70479612_-|70477768_70477994_-|70477106_70477247_-|70475195_70475383_-|70474487_70474634_-|70472358_70472535_-|70468953_70469011_-|70465768_70466054_-|70465202_70465321_-|70462103_70462241_-|70461901_70461991_-|70461599_70461738_-|70461400_70461519_-|70461119_70461320_-|70460551_70460717_-|70459923_70460050_-|70459686_70459823_-|70459468_70459581_-|70457026_70457196_-|70456765_70456878_-|70456450_70456581_-|70455746_70455814_-|70455545_70455636_-|70455159_70455282_-|70454401_70454518_-|70454176_70454267_-|70453239_70453387_-|70452735_70452810_-|70449830_70449924_-|70449274_70449393_-|70445385_70445537_-|70444937_70445016_-|70444793_70444848_-|70444577_70444714_-
41729at7898	Duplicated	ptg003176l_RagTag	278923	283680	+	2777	584	0.7614	1.0	0	41729at7898_1	278924_279133_+|281531_282346_+|282508_283680_+
41729at7898	Duplicated	CM081445.1_RagTag	86355578	86360417	+	2773	584	0.759	1.0	0	41729at7898_1	86355579_86355788_+|86358257_86359072_+|86359242_86360417_+
41731at7898	Single	CM081451.1_RagTag	41687251	41701386	+	2583	503	0.746	1.0	0	41731at7898_0	41687252_41688799_+|41694574_41694675_+|41698303_41698497_+|41701222_41701386_+
41747at7898	Single	CM081451.1_RagTag	28234643	28279142	+	2921	612	0.7846	1.0	0	41747at7898_9	28234644_28234709_+|28238105_28238150_+|28238247_28238345_+|28241350_28241427_+|28241510_28241547_+|28247931_28248067_+|28248152_28248217_+|28250089_28250149_+|28251747_28251832_+|28253065_28253143_+|28254954_28255103_+|28255288_28255354_+|28261339_28261391_+|28262897_28263023_+|28265028_28265107_+|28266630_28266728_+|28268468_28268560_+|28269604_28269780_+|28273543_28273847_+|28278484_28278586_+|28279014_28279142_+
41759at7898	Single	CM081447.1_RagTag	2775311	2940662	+	2709	688	0.6163	1.0	0	41759at7898_2	2775312_2775491_+|2779986_2780117_+|2799194_2799356_+|2832950_2833980_+|2837260_2837439_+|2860294_2860472_+|2903186_2903253_+|2903381_2903541_+|2920126_2920240_+|2926404_2926617_+|2940494_2940662_+
41760at7898	Duplicated	ptg002870l_RagTag	7485	26573	-	3213	521	0.9126	1.0	0	41760at7898_0	26378_26573_-|25731_26207_-|21729_21971_-|21460_21569_-|21059_21145_-|17257_17530_-|15038_15123_-|11911_12026_-|11579_11777_-|11061_11187_-|9028_9111_-|7486_7511_-
41760at7898	Duplicated	CM081439.1_RagTag	16104313	16123557	-	3213	521	0.9126	1.0	0	41760at7898_0	16123362_16123557_-|16122715_16123191_-|16118735_16118977_-|16118468_16118577_-|16118067_16118153_-|16114254_16114527_-|16112026_16112111_-|16108813_16108928_-|16108477_16108675_-|16107956_16108082_-|16105901_16105984_-|16104314_16104339_-
41789at7898	Single	CM081444.1_RagTag	12479091	12498515	-	3069	546	0.9196	1.0	0	41789at7898_0	12498468_12498515_-|12497166_12497336_-|12496242_12496345_-|12496003_12496139_-|12495395_12495495_-|12495144_12495236_-|12493290_12493481_-|12493102_12493167_-|12492219_12492308_-|12491696_12491806_-|12489464_12489541_-|12489300_12489351_-|12488588_12488688_-|12486074_12486271_-|12481106_12481171_-|12480149_12480292_-|12479092_12479241_-
41822at7898	Single	CM081452.1_RagTag	37098891	37175064	-	2643	597	0.6799	0.9683377308707124	0	41822at7898	37174939_37175064_-|37159104_37159191_-|37115854_37115976_-|37107840_37108047_-|37104963_37105095_-|37102965_37103038_-|37102659_37102780_-|37100317_37101502_-|37098892_37099153_-
4182at7898	Single	CM081453.1_RagTag	38607673	38668146	+	6766	1536	0.7132	1.0	0	4182at7898_4	38607674_38607727_+|38609262_38609336_+|38609482_38609636_+|38611089_38611187_+|38621481_38621582_+|38622313_38622529_+|38622990_38623199_+|38623292_38623379_+|38624688_38624881_+|38624969_38625229_+|38628262_38628366_+|38628459_38628560_+|38628641_38628768_+|38633654_38633780_+|38634977_38635111_+|38635392_38635442_+|38637843_38637926_+|38639481_38639604_+|38639945_38640133_+|38641662_38641783_+|38641872_38641964_+|38642064_38642152_+|38642689_38642730_+|38645259_38645367_+|38646356_38646472_+|38646702_38646940_+|38647460_38647549_+|38650291_38650438_+|38651402_38651521_+|38653144_38653266_+|38657654_38657731_+|38658649_38658720_+|38659956_38660058_+|38660339_38660419_+|38660550_38660678_+|38660753_38660868_+|38660945_38661205_+|38661322_38661411_+|38661562_38661739_+|38662813_38662910_+|38665930_38666181_+|38666265_38666340_+|38668076_38668146_+
41899at7898	Single	CM081452.1_RagTag	32803642	32815917	-	2267	472	0.7862	0.9879101899827288	0	41899at7898_3	32815822_32815917_-|32815533_32815734_-|32815279_32815394_-|32815021_32815141_-|32814205_32814329_-|32813456_32813573_-|32808860_32808966_-|32808582_32808694_-|32808421_32808493_-|32807644_32807730_-|32807455_32807553_-|32805154_32805288_-|32805006_32805059_-|32804066_32804182_-|32803643_32803810_-
41979at7898	Single	CM081443.1_RagTag	97869923	97874271	+	2562	499	0.8531	0.9842931937172775	0	41979at7898_5	97869924_97870084_+|97870413_97870537_+|97872878_97874271_+
41981at7898	Single	CM081438.1_RagTag	71840216	71949492	+	2613	433	0.8589	1.0	0	41981at7898_0	71840217_71840474_+|71847539_71847701_+|71850968_71851114_+|71851206_71851331_+|71851422_71851612_+|71874586_71874740_+|71908571_71908686_+|71919762_71919897_+|71921436_71921619_+|71927929_71928066_+|71949406_71949492_+
42060at7898	Duplicated	CM081435.1_RagTag	43834511	43876366	-	2342	649	0.5474	1.0	0	42060at7898_5	43876226_43876366_-|43873865_43873985_-|43873630_43873773_-|43868671_43868849_-|43868314_43868522_-|43861251_43861395_-|43860987_43861177_-|43860601_43860841_-|43857148_43857551_-|43853779_43853870_-|43853355_43853437_-|43851061_43851162_-|43850781_43850924_-|43845110_43845262_-|43844813_43844967_-|43834512_43834650_-
42060at7898	Duplicated	CM081435.1_RagTag	44159378	44201121	-	2339	656	0.5463	1.0	0	42060at7898_5	44200981_44201121_-|44198650_44198770_-|44198415_44198558_-|44193469_44193647_-|44193111_44193319_-|44186089_44186233_-|44185825_44186015_-|44185440_44185680_-|44181986_44182389_-|44178592_44178683_-|44178159_44178241_-|44175854_44175955_-|44175574_44175717_-|44169966_44170118_-|44169669_44169823_-|44159379_44159517_-
42084at7898	Single	CM081438.1_RagTag	56174279	56190655	-	2295	483	0.7332	1.0	0	42084at7898	56190544_56190655_-|56181596_56181721_-|56181167_56181291_-|56180997_56181042_-|56180571_56180714_-|56180228_56180417_-|56177164_56177230_-|56176964_56177045_-|56176508_56176569_-|56176293_56176423_-|56176005_56176162_-|56175770_56175901_-|56175496_56175669_-|56174280_56174560_-
42134at7898	Single	CM081452.1_RagTag	12475426	12496860	-	2505	512	0.8163	0.9816360601001669	0	42134at7898_4	12496753_12496860_-|12495129_12495179_-|12493520_12493606_-|12493348_12493439_-|12491958_12492020_-|12491197_12491346_-|12490907_12491096_-|12490726_12490808_-|12490518_12490649_-|12490309_12490401_-|12478538_12478652_-|12478207_12478375_-|12475681_12475973_-|12475427_12475564_-
42139at7898	Duplicated	CM081443.1_RagTag	5896948	5898568	-	2504	478	0.8614	1.0	0	42139at7898_1	5896949_5898568_-
42139at7898	Duplicated	CM081443.1_RagTag	6018102	6019722	-	2503	478	0.8595	1.0	0	42139at7898_1	6018103_6019722_-
42181at7898	Single	CM081438.1_RagTag	67402086	67917938	+	2178	510	0.6934	1.0	0	42181at7898_2	67402087_67402267_+|67402361_67402575_+|67404614_67404982_+|67407007_67407129_+|67407385_67407642_+|67409113_67409244_+|67561379_67561486_+|67592938_67593068_+|67745505_67745581_+|67870674_67870816_+|67917804_67917938_+
42186at7898	Single	CM081439.1_RagTag	63187590	63230418	+	1671	418	0.6762	0.947265625	0	42186at7898_8	63187591_63187803_+|63206931_63207019_+|63207290_63207506_+|63210816_63210941_+|63220300_63220434_+|63220697_63220798_+|63222942_63223091_+|63223223_63223391_+|63230180_63230418_+
42192at7898	Single	CM081449.1_RagTag	75273131	75324004	-	3154	524	0.9475	1.0	0	42192at7898	75323785_75324004_-|75309666_75309861_-|75309458_75309580_-|75304374_75304534_-|75303757_75303834_-|75300856_75300987_-|75294372_75294538_-|75285059_75285153_-|75284840_75284970_-|75283187_75283326_-|75276573_75276641_-|75276278_75276428_-|75276060_75276139_-|75275904_75275980_-|75273132_75273196_-
42232at7898	Single	CM081438.1_RagTag	134581468	134600522	+	1878	517	0.5554	0.9617737003058104	0	42232at7898_3	134581469_134581646_+|134585562_134585662_+|134588450_134588498_+|134588769_134588874_+|134595406_134595496_+|134596001_134596146_+|134596628_134596777_+|134597622_134597751_+|134597945_134598067_+|134598414_134598564_+|134598647_134598835_+|134599990_134600522_+
42262at7898	Duplicated	ptg004424l_RagTag	823	7449	+	2531	445	0.8987	1.0	0	42262at7898_0	824_1285_+|1375_1516_+|3574_3680_+|6592_7449_+
42262at7898	Duplicated	CM081442.1_RagTag	62467381	62473959	-	2531	445	0.8987	1.0	0	42262at7898_0	62473498_62473959_-|62473267_62473408_-|62471104_62471210_-|62467382_62468239_-
42298at7898	Single	CM081443.1_RagTag	75660062	75680283	+	1053	471	0.4492	0.8931623931623932	0	42298at7898_4	75660063_75660164_+|75665627_75665721_+|75666023_75666503_+|75667645_75667969_+|75668561_75668625_+|75671294_75671786_+|75674366_75674455_+|75675741_75675907_+|75680242_75680283_+
42323at7898	Single	CM081444.1_RagTag	3441476	3466358	-	2624	572	0.6989	1.0	0	42323at7898_2	3466301_3466358_-|3464089_3464190_-|3463566_3463689_-|3460676_3460797_-|3459573_3459718_-|3457392_3457539_-|3451835_3451947_-|3449213_3449365_-|3448482_3448586_-|3447340_3447417_-|3446521_3446690_-|3446296_3446398_-|3444188_3444280_-|3443906_3443993_-|3443635_3443801_-|3443343_3443558_-|3441477_3441596_-
4232at7898	Single	CM081456.1_RagTag	14978977	15035940	+	6201	1574	0.6194	0.9834313201496526	0	4232at7898_7	14978978_14979082_+|14979177_14979304_+|14979383_14979463_+|14981802_14982016_+|14985533_14985633_+|14988415_14988595_+|14988945_14989028_+|14989109_14989260_+|14990292_14990402_+|14991283_14991394_+|14991574_14991738_+|14996094_14996287_+|15005137_15005253_+|15008069_15008217_+|15011764_15011905_+|15011987_15012080_+|15012149_15012265_+|15015676_15015861_+|15017989_15018128_+|15018230_15018394_+|15020068_15020213_+|15020358_15020520_+|15022031_15022164_+|15022249_15022420_+|15024689_15024820_+|15024897_15025039_+|15026339_15026468_+|15026654_15026791_+|15026956_15027089_+|15027219_15027383_+|15028862_15029009_+|15031022_15031212_+|15031368_15031557_+|15031673_15031831_+|15033667_15033826_+|15034259_15034386_+|15034460_15034553_+|15035602_15035721_+|15035798_15035940_+
423at7898	Single	CM081439.1_RagTag	35894760	36129362	-	18753	3770	0.8392	1.0	0	423at7898_2	36129180_36129362_-|36127452_36127625_-|36126209_36126347_-|36124919_36125037_-|36121491_36121635_-|36120972_36121117_-|36120652_36120738_-|36113085_36113219_-|36112417_36112530_-|36112211_36112322_-|36110952_36111076_-|36110595_36110770_-|36107272_36107467_-|36107069_36107164_-|36104496_36104657_-|36104294_36104392_-|36103861_36104000_-|36103204_36103432_-|36100624_36100751_-|36098773_36098888_-|36098250_36098377_-|36097928_36098077_-|36097530_36097735_-|36095885_36096040_-|36095614_36095728_-|36091882_36092052_-|36088886_36089044_-|36084430_36084498_-|36084040_36084194_-|36083467_36083599_-|36083225_36083342_-|36083023_36083135_-|36082120_36082233_-|36079152_36079302_-|36075811_36076016_-|36071369_36071551_-|36069967_36070149_-|36069134_36069357_-|36067222_36067337_-|36065007_36065206_-|36064670_36064801_-|36061899_36062031_-|36059835_36060042_-|36059619_36059748_-|36059275_36059430_-|36057344_36057603_-|36056269_36056515_-|36054906_36055057_-|36054569_36054713_-|36051747_36051849_-|36048790_36048954_-|36046615_36046739_-|36046280_36046528_-|36045942_36046050_-|36045529_36045642_-|36039716_36039858_-|36030031_36030112_-|36029018_36029178_-|36019033_36019170_-|36017397_36017510_-|36014660_36014820_-|36013391_36013514_-|36013121_36013242_-|36012805_36012891_-|36008992_36009118_-|36005928_36006069_-|36005549_36005658_-|36004231_36004329_-|36003831_36003954_-|36001703_36001866_-|36001239_36001358_-|36000924_36001058_-|35999983_36000126_-|35996530_35996619_-|35994711_35994776_-|35991146_35991196_-|35991012_35991065_-|35985277_35985408_-|35984867_35984939_-|35935624_35935784_-|35933339_35933464_-|35933010_35933120_-|35932747_35932816_-|35932210_35932295_-|35930387_35930462_-|35924919_35925145_-|35920728_35920832_-|35914061_35914177_-|35911920_35912027_-|35910930_35911031_-|35909135_35909224_-|35898793_35898902_-|35898516_35898597_-|35897554_35897670_-|35894761_35894919_-
42408at7898	Single	CM081448.1_RagTag	105209991	105216634	+	2228	488	0.7353	0.9950900163666121	0	42408at7898_0	105209992_105211368_+|105213949_105214130_+|105216400_105216634_+
42410at7898	Single	CM081454.1_RagTag	1324627	1358873	-	2702	532	0.7759	1.0	0	42410at7898_0	1358773_1358873_-|1349651_1349765_-|1349319_1349531_-|1348858_1349020_-|1347156_1347375_-|1346707_1346828_-|1337712_1337857_-|1337159_1337269_-|1336295_1336480_-|1332311_1332496_-|1331092_1331269_-|1324628_1324800_-
42428at7898	Duplicated	CM081437.1_RagTag	10539659	10541924	-	2190	561	0.6181	1.0	0	42428at7898_1	10539660_10541924_-
42428at7898	Duplicated	CM081437.1_RagTag	10980774	10983039	-	2183	561	0.6155	1.0	0	42428at7898_1	10980775_10983039_-
42447at7898	Duplicated	CM081451.1_RagTag	67674514	67706490	-	2610	469	0.8919	1.0	0	42447at7898_4	67706457_67706490_-|67701231_67701481_-|67699490_67699624_-|67697225_67697329_-|67696975_67697025_-|67696723_67696779_-|67696317_67696409_-|67691727_67691865_-|67686585_67686712_-|67678612_67678668_-|67677515_67677586_-|67676999_67677430_-|67674515_67674625_-
