Gene stable ID	Transcript stable ID
ENSCGOG00000010538	ENSCGOT00000023676
ENSCGOG00000010539	ENSCGOT00000023690
ENSCGOG00000010540	ENSCGOT00000023764
ENSCGOG00000010540	ENSCGOT00000023781
ENSCGOG00000010540	ENSCGOT00000023793
ENSCGOG00000010540	ENSCGOT00000023802
ENSCGOG00000010541	ENSCGOT00000023695
ENSCGOG00000010542	ENSCGOT00000027057
ENSCGOG00000010542	ENSCGOT00000027148
ENSCGOG00000010542	ENSCGOT00000027278
ENSCGOG00000010542	ENSCGOT00000027347
ENSCGOG00000010542	ENSCGOT00000027373
ENSCGOG00000010542	ENSCGOT00000027436
ENSCGOG00000010542	ENSCGOT00000027456
ENSCGOG00000010542	ENSCGOT00000027525
ENSCGOG00000010543	ENSCGOT00000023699
ENSCGOG00000010544	ENSCGOT00000023701
ENSCGOG00000010545	ENSCGOT00000023704
ENSCGOG00000010546	ENSCGOT00000023708
ENSCGOG00000010547	ENSCGOT00000024200
ENSCGOG00000010547	ENSCGOT00000024216
ENSCGOG00000010547	ENSCGOT00000024247
ENSCGOG00000010548	ENSCGOT00000023702
ENSCGOG00000010548	ENSCGOT00000023703
ENSCGOG00000010549	ENSCGOT00000023725
ENSCGOG00000010549	ENSCGOT00000023730
ENSCGOG00000010550	ENSCGOT00000023716
ENSCGOG00000010551	ENSCGOT00000023718
ENSCGOG00000010551	ENSCGOT00000023723
ENSCGOG00000010551	ENSCGOT00000023732
ENSCGOG00000010551	ENSCGOT00000023739
ENSCGOG00000010551	ENSCGOT00000023756
ENSCGOG00000010552	ENSCGOT00000023707
ENSCGOG00000010553	ENSCGOT00000023713
ENSCGOG00000010553	ENSCGOT00000023720
ENSCGOG00000010553	ENSCGOT00000023728
ENSCGOG00000010553	ENSCGOT00000023735
ENSCGOG00000010554	ENSCGOT00000023710
ENSCGOG00000010555	ENSCGOT00000024399
ENSCGOG00000010555	ENSCGOT00000024425
ENSCGOG00000010555	ENSCGOT00000024472
ENSCGOG00000010555	ENSCGOT00000024495
ENSCGOG00000010556	ENSCGOT00000023717
ENSCGOG00000010557	ENSCGOT00000023721
ENSCGOG00000010558	ENSCGOT00000023722
ENSCGOG00000010559	ENSCGOT00000023724
ENSCGOG00000010559	ENSCGOT00000023726
ENSCGOG00000010560	ENSCGOT00000023734
ENSCGOG00000010561	ENSCGOT00000023737
ENSCGOG00000010562	ENSCGOT00000023768
ENSCGOG00000010563	ENSCGOT00000023740
ENSCGOG00000010564	ENSCGOT00000023741
ENSCGOG00000010565	ENSCGOT00000024141
ENSCGOG00000010565	ENSCGOT00000024207
ENSCGOG00000010565	ENSCGOT00000024214
ENSCGOG00000010565	ENSCGOT00000024232
ENSCGOG00000010565	ENSCGOT00000024243
ENSCGOG00000010565	ENSCGOT00000024252
ENSCGOG00000010565	ENSCGOT00000024260
ENSCGOG00000010565	ENSCGOT00000024272
ENSCGOG00000010566	ENSCGOT00000023745
ENSCGOG00000010566	ENSCGOT00000023746
ENSCGOG00000010566	ENSCGOT00000023748
ENSCGOG00000010567	ENSCGOT00000023758
ENSCGOG00000010568	ENSCGOT00000023750
ENSCGOG00000010569	ENSCGOT00000023751
ENSCGOG00000010570	ENSCGOT00000023752
ENSCGOG00000010570	ENSCGOT00000023753
ENSCGOG00000010571	ENSCGOT00000023754
ENSCGOG00000010572	ENSCGOT00000023757
ENSCGOG00000010573	ENSCGOT00000023760
ENSCGOG00000010574	ENSCGOT00000023766
ENSCGOG00000010575	ENSCGOT00000023765
ENSCGOG00000010576	ENSCGOT00000023852
ENSCGOG00000010576	ENSCGOT00000023893
ENSCGOG00000010576	ENSCGOT00000023894
ENSCGOG00000010577	ENSCGOT00000024646
ENSCGOG00000010577	ENSCGOT00000024678
ENSCGOG00000010577	ENSCGOT00000024697
ENSCGOG00000010577	ENSCGOT00000024734
ENSCGOG00000010578	ENSCGOT00000023767
ENSCGOG00000010578	ENSCGOT00000023775
ENSCGOG00000010579	ENSCGOT00000023944
ENSCGOG00000010580	ENSCGOT00000025113
ENSCGOG00000010580	ENSCGOT00000025250
ENSCGOG00000010580	ENSCGOT00000025596
ENSCGOG00000010580	ENSCGOT00000025730
ENSCGOG00000010580	ENSCGOT00000025795
ENSCGOG00000010580	ENSCGOT00000025958
ENSCGOG00000010580	ENSCGOT00000026452
ENSCGOG00000010580	ENSCGOT00000026617
ENSCGOG00000010580	ENSCGOT00000026673
ENSCGOG00000010580	ENSCGOT00000026720
ENSCGOG00000010581	ENSCGOT00000027028
ENSCGOG00000010581	ENSCGOT00000027234
ENSCGOG00000010581	ENSCGOT00000027260
ENSCGOG00000010581	ENSCGOT00000027419
ENSCGOG00000010581	ENSCGOT00000027491
ENSCGOG00000010581	ENSCGOT00000027527
ENSCGOG00000010581	ENSCGOT00000027620
ENSCGOG00000010581	ENSCGOT00000027626
ENSCGOG00000010581	ENSCGOT00000027661
ENSCGOG00000010582	ENSCGOT00000023796
ENSCGOG00000010582	ENSCGOT00000023810
ENSCGOG00000010582	ENSCGOT00000023820
ENSCGOG00000010582	ENSCGOT00000023828
ENSCGOG00000010582	ENSCGOT00000023831
ENSCGOG00000010583	ENSCGOT00000024021
ENSCGOG00000010583	ENSCGOT00000024051
ENSCGOG00000010583	ENSCGOT00000024063
ENSCGOG00000010583	ENSCGOT00000024064
ENSCGOG00000010583	ENSCGOT00000024088
ENSCGOG00000010583	ENSCGOT00000024099
ENSCGOG00000010584	ENSCGOT00000023791
ENSCGOG00000010585	ENSCGOT00000025296
ENSCGOG00000010585	ENSCGOT00000025394
ENSCGOG00000010585	ENSCGOT00000025429
ENSCGOG00000010585	ENSCGOT00000025447
ENSCGOG00000010585	ENSCGOT00000025536
ENSCGOG00000010586	ENSCGOT00000024763
ENSCGOG00000010586	ENSCGOT00000024795
ENSCGOG00000010586	ENSCGOT00000024817
ENSCGOG00000010586	ENSCGOT00000024857
ENSCGOG00000010586	ENSCGOT00000024859
ENSCGOG00000010586	ENSCGOT00000024911
ENSCGOG00000010586	ENSCGOT00000024929
ENSCGOG00000010587	ENSCGOT00000023818
ENSCGOG00000010588	ENSCGOT00000023800
ENSCGOG00000010588	ENSCGOT00000023801
ENSCGOG00000010589	ENSCGOT00000023807
ENSCGOG00000010590	ENSCGOT00000023809
ENSCGOG00000010591	ENSCGOT00000026048
ENSCGOG00000010591	ENSCGOT00000026049
ENSCGOG00000010591	ENSCGOT00000026072
ENSCGOG00000010591	ENSCGOT00000026271
ENSCGOG00000010591	ENSCGOT00000026272
ENSCGOG00000010591	ENSCGOT00000026274
ENSCGOG00000010591	ENSCGOT00000026277
ENSCGOG00000010591	ENSCGOT00000026348
ENSCGOG00000010591	ENSCGOT00000026436
ENSCGOG00000010591	ENSCGOT00000026442
ENSCGOG00000010592	ENSCGOT00000024262
ENSCGOG00000010592	ENSCGOT00000024336
ENSCGOG00000010592	ENSCGOT00000024360
ENSCGOG00000010592	ENSCGOT00000024370
ENSCGOG00000010592	ENSCGOT00000024385
ENSCGOG00000010593	ENSCGOT00000024065
ENSCGOG00000010593	ENSCGOT00000024066
ENSCGOG00000010593	ENSCGOT00000024072
ENSCGOG00000010594	ENSCGOT00000023822
ENSCGOG00000010595	ENSCGOT00000023812
ENSCGOG00000010596	ENSCGOT00000023819
ENSCGOG00000010597	ENSCGOT00000023824
ENSCGOG00000010597	ENSCGOT00000023832
ENSCGOG00000010597	ENSCGOT00000023840
ENSCGOG00000010597	ENSCGOT00000023856
ENSCGOG00000010597	ENSCGOT00000023863
ENSCGOG00000010597	ENSCGOT00000023864
ENSCGOG00000010597	ENSCGOT00000023872
ENSCGOG00000010598	ENSCGOT00000023844
ENSCGOG00000010598	ENSCGOT00000023848
ENSCGOG00000010599	ENSCGOT00000023847
ENSCGOG00000010600	ENSCGOT00000024554
ENSCGOG00000010600	ENSCGOT00000024576
ENSCGOG00000010600	ENSCGOT00000024593
ENSCGOG00000010600	ENSCGOT00000024614
ENSCGOG00000010600	ENSCGOT00000024622
ENSCGOG00000010601	ENSCGOT00000023834
ENSCGOG00000010601	ENSCGOT00000023845
ENSCGOG00000010602	ENSCGOT00000023839
ENSCGOG00000010603	ENSCGOT00000023842
ENSCGOG00000010604	ENSCGOT00000023846
ENSCGOG00000010605	ENSCGOT00000023851
ENSCGOG00000010606	ENSCGOT00000023854
ENSCGOG00000010607	ENSCGOT00000023874
ENSCGOG00000010608	ENSCGOT00000023871
ENSCGOG00000010608	ENSCGOT00000023873
ENSCGOG00000010608	ENSCGOT00000023905
ENSCGOG00000010608	ENSCGOT00000023909
ENSCGOG00000010609	ENSCGOT00000023862
ENSCGOG00000010610	ENSCGOT00000023867
ENSCGOG00000010611	ENSCGOT00000023919
ENSCGOG00000010612	ENSCGOT00000023870
ENSCGOG00000010613	ENSCGOT00000028860
ENSCGOG00000010613	ENSCGOT00000028879
ENSCGOG00000010613	ENSCGOT00000028926
ENSCGOG00000010613	ENSCGOT00000028947
ENSCGOG00000010613	ENSCGOT00000029032
ENSCGOG00000010613	ENSCGOT00000029091
ENSCGOG00000010613	ENSCGOT00000029129
ENSCGOG00000010614	ENSCGOT00000023879
ENSCGOG00000010614	ENSCGOT00000023882
ENSCGOG00000010615	ENSCGOT00000023880
ENSCGOG00000010616	ENSCGOT00000024225
ENSCGOG00000010616	ENSCGOT00000024290
ENSCGOG00000010616	ENSCGOT00000024327
ENSCGOG00000010616	ENSCGOT00000024364
ENSCGOG00000010616	ENSCGOT00000024372
ENSCGOG00000010617	ENSCGOT00000023885
ENSCGOG00000010617	ENSCGOT00000023897
ENSCGOG00000010618	ENSCGOT00000023884
ENSCGOG00000010619	ENSCGOT00000023991
ENSCGOG00000010619	ENSCGOT00000023995
ENSCGOG00000010620	ENSCGOT00000023887
ENSCGOG00000010621	ENSCGOT00000023889
ENSCGOG00000010621	ENSCGOT00000023890
ENSCGOG00000010622	ENSCGOT00000023961
ENSCGOG00000010623	ENSCGOT00000024836
ENSCGOG00000010623	ENSCGOT00000024876
ENSCGOG00000010623	ENSCGOT00000024890
ENSCGOG00000010623	ENSCGOT00000024895
ENSCGOG00000010623	ENSCGOT00000024908
ENSCGOG00000010623	ENSCGOT00000024974
ENSCGOG00000010624	ENSCGOT00000023898
ENSCGOG00000010625	ENSCGOT00000023916
ENSCGOG00000010625	ENSCGOT00000023925
ENSCGOG00000010626	ENSCGOT00000023896
ENSCGOG00000010627	ENSCGOT00000023900
ENSCGOG00000010628	ENSCGOT00000023903
ENSCGOG00000010629	ENSCGOT00000023901
ENSCGOG00000010630	ENSCGOT00000023907
ENSCGOG00000010631	ENSCGOT00000023904
ENSCGOG00000010631	ENSCGOT00000023906
ENSCGOG00000010632	ENSCGOT00000023908
ENSCGOG00000010633	ENSCGOT00000023920
ENSCGOG00000010634	ENSCGOT00000023915
ENSCGOG00000010635	ENSCGOT00000023911
ENSCGOG00000010636	ENSCGOT00000023913
ENSCGOG00000010636	ENSCGOT00000023914
ENSCGOG00000010637	ENSCGOT00000024081
ENSCGOG00000010638	ENSCGOT00000023918
ENSCGOG00000010639	ENSCGOT00000024036
ENSCGOG00000010639	ENSCGOT00000024042
ENSCGOG00000010639	ENSCGOT00000024052
ENSCGOG00000010639	ENSCGOT00000024056
ENSCGOG00000010640	ENSCGOT00000023924
ENSCGOG00000010641	ENSCGOT00000023922
ENSCGOG00000010642	ENSCGOT00000023940
ENSCGOG00000010642	ENSCGOT00000023945
ENSCGOG00000010643	ENSCGOT00000023926
ENSCGOG00000010644	ENSCGOT00000023938
ENSCGOG00000010645	ENSCGOT00000023935
ENSCGOG00000010646	ENSCGOT00000023953
ENSCGOG00000010646	ENSCGOT00000023969
ENSCGOG00000010647	ENSCGOT00000024223
ENSCGOG00000010647	ENSCGOT00000024226
ENSCGOG00000010647	ENSCGOT00000024248
ENSCGOG00000010648	ENSCGOT00000023942
ENSCGOG00000010649	ENSCGOT00000023947
ENSCGOG00000010649	ENSCGOT00000023950
ENSCGOG00000010650	ENSCGOT00000023951
ENSCGOG00000010650	ENSCGOT00000023956
ENSCGOG00000010651	ENSCGOT00000023948
ENSCGOG00000010652	ENSCGOT00000024049
ENSCGOG00000010652	ENSCGOT00000024073
ENSCGOG00000010652	ENSCGOT00000024093
ENSCGOG00000010652	ENSCGOT00000024108
ENSCGOG00000010652	ENSCGOT00000024170
ENSCGOG00000010653	ENSCGOT00000024700
ENSCGOG00000010653	ENSCGOT00000024894
ENSCGOG00000010653	ENSCGOT00000025054
ENSCGOG00000010653	ENSCGOT00000025068
ENSCGOG00000010653	ENSCGOT00000025627
ENSCGOG00000010653	ENSCGOT00000025654
ENSCGOG00000010653	ENSCGOT00000025862
ENSCGOG00000010653	ENSCGOT00000025912
ENSCGOG00000010653	ENSCGOT00000026019
ENSCGOG00000010653	ENSCGOT00000026096
ENSCGOG00000010654	ENSCGOT00000023955
ENSCGOG00000010655	ENSCGOT00000023957
ENSCGOG00000010656	ENSCGOT00000024737
ENSCGOG00000010656	ENSCGOT00000024801
ENSCGOG00000010656	ENSCGOT00000024909
ENSCGOG00000010656	ENSCGOT00000024913
ENSCGOG00000010656	ENSCGOT00000024926
ENSCGOG00000010656	ENSCGOT00000024928
ENSCGOG00000010656	ENSCGOT00000024943
ENSCGOG00000010656	ENSCGOT00000024949
ENSCGOG00000010656	ENSCGOT00000024986
ENSCGOG00000010656	ENSCGOT00000024998
ENSCGOG00000010657	ENSCGOT00000024004
ENSCGOG00000010657	ENSCGOT00000024018
ENSCGOG00000010657	ENSCGOT00000024033
ENSCGOG00000010658	ENSCGOT00000023960
ENSCGOG00000010659	ENSCGOT00000024854
ENSCGOG00000010659	ENSCGOT00000024858
ENSCGOG00000010659	ENSCGOT00000024933
ENSCGOG00000010659	ENSCGOT00000024977
ENSCGOG00000010660	ENSCGOT00000023966
ENSCGOG00000010660	ENSCGOT00000023970
ENSCGOG00000010661	ENSCGOT00000023964
ENSCGOG00000010662	ENSCGOT00000023963
ENSCGOG00000010663	ENSCGOT00000023971
ENSCGOG00000010663	ENSCGOT00000023977
ENSCGOG00000010664	ENSCGOT00000023965
ENSCGOG00000010665	ENSCGOT00000023968
ENSCGOG00000010666	ENSCGOT00000023975
ENSCGOG00000010666	ENSCGOT00000023981
ENSCGOG00000010666	ENSCGOT00000023993
ENSCGOG00000010667	ENSCGOT00000023974
ENSCGOG00000010668	ENSCGOT00000023976
ENSCGOG00000010668	ENSCGOT00000023982
ENSCGOG00000010668	ENSCGOT00000023992
ENSCGOG00000010668	ENSCGOT00000023994
ENSCGOG00000010669	ENSCGOT00000024116
ENSCGOG00000010669	ENSCGOT00000024123
ENSCGOG00000010669	ENSCGOT00000024146
ENSCGOG00000010670	ENSCGOT00000023980
ENSCGOG00000010671	ENSCGOT00000024000
ENSCGOG00000010671	ENSCGOT00000024006
ENSCGOG00000010671	ENSCGOT00000024020
ENSCGOG00000010671	ENSCGOT00000024026
ENSCGOG00000010672	ENSCGOT00000023988
ENSCGOG00000010673	ENSCGOT00000029769
ENSCGOG00000010673	ENSCGOT00000030199
ENSCGOG00000010673	ENSCGOT00000030368
ENSCGOG00000010673	ENSCGOT00000030438
ENSCGOG00000010673	ENSCGOT00000030448
ENSCGOG00000010673	ENSCGOT00000030463
ENSCGOG00000010674	ENSCGOT00000023996
ENSCGOG00000010674	ENSCGOT00000023998
ENSCGOG00000010675	ENSCGOT00000024983
ENSCGOG00000010675	ENSCGOT00000025006
ENSCGOG00000010675	ENSCGOT00000025014
ENSCGOG00000010675	ENSCGOT00000025022
ENSCGOG00000010675	ENSCGOT00000025051
ENSCGOG00000010675	ENSCGOT00000025086
ENSCGOG00000010676	ENSCGOT00000024032
ENSCGOG00000010676	ENSCGOT00000024035
ENSCGOG00000010676	ENSCGOT00000024039
ENSCGOG00000010677	ENSCGOT00000028052
ENSCGOG00000010677	ENSCGOT00000028069
ENSCGOG00000010677	ENSCGOT00000028103
ENSCGOG00000010677	ENSCGOT00000028133
ENSCGOG00000010677	ENSCGOT00000028217
ENSCGOG00000010677	ENSCGOT00000028220
ENSCGOG00000010677	ENSCGOT00000028247
ENSCGOG00000010677	ENSCGOT00000028327
ENSCGOG00000010677	ENSCGOT00000028395
ENSCGOG00000010677	ENSCGOT00000028476
ENSCGOG00000010678	ENSCGOT00000023999
ENSCGOG00000010679	ENSCGOT00000024375
ENSCGOG00000010679	ENSCGOT00000024412
ENSCGOG00000010679	ENSCGOT00000024417
ENSCGOG00000010679	ENSCGOT00000024446
ENSCGOG00000010679	ENSCGOT00000024450
ENSCGOG00000010679	ENSCGOT00000024567
ENSCGOG00000010679	ENSCGOT00000024633
ENSCGOG00000010679	ENSCGOT00000024637
ENSCGOG00000010679	ENSCGOT00000024644
ENSCGOG00000010679	ENSCGOT00000024703
ENSCGOG00000010680	ENSCGOT00000024127
ENSCGOG00000010680	ENSCGOT00000024151
ENSCGOG00000010681	ENSCGOT00000024005
ENSCGOG00000010681	ENSCGOT00000024010
ENSCGOG00000010682	ENSCGOT00000024192
ENSCGOG00000010682	ENSCGOT00000024194
ENSCGOG00000010683	ENSCGOT00000024009
ENSCGOG00000010683	ENSCGOT00000024013
ENSCGOG00000010683	ENSCGOT00000024014
ENSCGOG00000010683	ENSCGOT00000024019
ENSCGOG00000010683	ENSCGOT00000024023
ENSCGOG00000010684	ENSCGOT00000024011
ENSCGOG00000010684	ENSCGOT00000024015
ENSCGOG00000010684	ENSCGOT00000024022
ENSCGOG00000010685	ENSCGOT00000024016
ENSCGOG00000010686	ENSCGOT00000024017
ENSCGOG00000010687	ENSCGOT00000024024
ENSCGOG00000010687	ENSCGOT00000024025
ENSCGOG00000010688	ENSCGOT00000026905
ENSCGOG00000010688	ENSCGOT00000026924
ENSCGOG00000010688	ENSCGOT00000027059
ENSCGOG00000010688	ENSCGOT00000027292
ENSCGOG00000010688	ENSCGOT00000027295
ENSCGOG00000010689	ENSCGOT00000024027
ENSCGOG00000010689	ENSCGOT00000024028
ENSCGOG00000010690	ENSCGOT00000026138
ENSCGOG00000010690	ENSCGOT00000026408
ENSCGOG00000010690	ENSCGOT00000026410
ENSCGOG00000010690	ENSCGOT00000026413
ENSCGOG00000010690	ENSCGOT00000026416
ENSCGOG00000010690	ENSCGOT00000026422
ENSCGOG00000010690	ENSCGOT00000026430
ENSCGOG00000010690	ENSCGOT00000026435
ENSCGOG00000010690	ENSCGOT00000026441
ENSCGOG00000010691	ENSCGOT00000024053
ENSCGOG00000010691	ENSCGOT00000024054
ENSCGOG00000010692	ENSCGOT00000024034
ENSCGOG00000010692	ENSCGOT00000024044
ENSCGOG00000010692	ENSCGOT00000024061
ENSCGOG00000010692	ENSCGOT00000024069
ENSCGOG00000010693	ENSCGOT00000024037
ENSCGOG00000010694	ENSCGOT00000024144
ENSCGOG00000010694	ENSCGOT00000024176
ENSCGOG00000010695	ENSCGOT00000024041
ENSCGOG00000010695	ENSCGOT00000024045
ENSCGOG00000010695	ENSCGOT00000024087
ENSCGOG00000010696	ENSCGOT00000024059
ENSCGOG00000010696	ENSCGOT00000024062
ENSCGOG00000010697	ENSCGOT00000024097
ENSCGOG00000010697	ENSCGOT00000024119
ENSCGOG00000010697	ENSCGOT00000024121
ENSCGOG00000010697	ENSCGOT00000024137
ENSCGOG00000010697	ENSCGOT00000024142
ENSCGOG00000010697	ENSCGOT00000024158
ENSCGOG00000010697	ENSCGOT00000024175
ENSCGOG00000010698	ENSCGOT00000024317
ENSCGOG00000010698	ENSCGOT00000024324
ENSCGOG00000010698	ENSCGOT00000024332
ENSCGOG00000010698	ENSCGOT00000024342
ENSCGOG00000010698	ENSCGOT00000024345
ENSCGOG00000010698	ENSCGOT00000024368
ENSCGOG00000010699	ENSCGOT00000028971
ENSCGOG00000010699	ENSCGOT00000029028
ENSCGOG00000010699	ENSCGOT00000029097
ENSCGOG00000010699	ENSCGOT00000029110
ENSCGOG00000010699	ENSCGOT00000029134
ENSCGOG00000010699	ENSCGOT00000029227
ENSCGOG00000010699	ENSCGOT00000029243
ENSCGOG00000010699	ENSCGOT00000029295
ENSCGOG00000010699	ENSCGOT00000029302
ENSCGOG00000010699	ENSCGOT00000029338
ENSCGOG00000010700	ENSCGOT00000026672
ENSCGOG00000010700	ENSCGOT00000026680
ENSCGOG00000010700	ENSCGOT00000026933
ENSCGOG00000010701	ENSCGOT00000024187
ENSCGOG00000010701	ENSCGOT00000024299
ENSCGOG00000010701	ENSCGOT00000024333
ENSCGOG00000010702	ENSCGOT00000024057
ENSCGOG00000010703	ENSCGOT00000024058
ENSCGOG00000010704	ENSCGOT00000024060
ENSCGOG00000010705	ENSCGOT00000024070
ENSCGOG00000010705	ENSCGOT00000024071
ENSCGOG00000010706	ENSCGOT00000024730
ENSCGOG00000010706	ENSCGOT00000024738
ENSCGOG00000010706	ENSCGOT00000024739
ENSCGOG00000010707	ENSCGOT00000024477
ENSCGOG00000010707	ENSCGOT00000024548
ENSCGOG00000010707	ENSCGOT00000024558
ENSCGOG00000010707	ENSCGOT00000024563
ENSCGOG00000010707	ENSCGOT00000024578
ENSCGOG00000010707	ENSCGOT00000024590
ENSCGOG00000010707	ENSCGOT00000024596
ENSCGOG00000010708	ENSCGOT00000024074
ENSCGOG00000010709	ENSCGOT00000024837
ENSCGOG00000010709	ENSCGOT00000024864
ENSCGOG00000010709	ENSCGOT00000024867
ENSCGOG00000010709	ENSCGOT00000024884
ENSCGOG00000010709	ENSCGOT00000024893
ENSCGOG00000010710	ENSCGOT00000024076
ENSCGOG00000010710	ENSCGOT00000024078
ENSCGOG00000010711	ENSCGOT00000024086
ENSCGOG00000010712	ENSCGOT00000028180
ENSCGOG00000010712	ENSCGOT00000028251
ENSCGOG00000010712	ENSCGOT00000028366
ENSCGOG00000010712	ENSCGOT00000028423
ENSCGOG00000010712	ENSCGOT00000028431
ENSCGOG00000010712	ENSCGOT00000028443
ENSCGOG00000010712	ENSCGOT00000028456
ENSCGOG00000010712	ENSCGOT00000028470
ENSCGOG00000010712	ENSCGOT00000028474
ENSCGOG00000010712	ENSCGOT00000028510
ENSCGOG00000010713	ENSCGOT00000024100
ENSCGOG00000010713	ENSCGOT00000024109
ENSCGOG00000010713	ENSCGOT00000024125
ENSCGOG00000010713	ENSCGOT00000024136
ENSCGOG00000010714	ENSCGOT00000024089
ENSCGOG00000010715	ENSCGOT00000024090
ENSCGOG00000010716	ENSCGOT00000024267
ENSCGOG00000010717	ENSCGOT00000024101
ENSCGOG00000010718	ENSCGOT00000024103
ENSCGOG00000010718	ENSCGOT00000024104
ENSCGOG00000010719	ENSCGOT00000024106
ENSCGOG00000010720	ENSCGOT00000024105
ENSCGOG00000010720	ENSCGOT00000024112
ENSCGOG00000010720	ENSCGOT00000024124
ENSCGOG00000010720	ENSCGOT00000024130
ENSCGOG00000010720	ENSCGOT00000024139
ENSCGOG00000010720	ENSCGOT00000024155
ENSCGOG00000010720	ENSCGOT00000024189
ENSCGOG00000010720	ENSCGOT00000024233
ENSCGOG00000010720	ENSCGOT00000024234
ENSCGOG00000010720	ENSCGOT00000024278
ENSCGOG00000010721	ENSCGOT00000024193
ENSCGOG00000010721	ENSCGOT00000024201
ENSCGOG00000010721	ENSCGOT00000024204
ENSCGOG00000010722	ENSCGOT00000025892
ENSCGOG00000010722	ENSCGOT00000025902
ENSCGOG00000010722	ENSCGOT00000025995
ENSCGOG00000010722	ENSCGOT00000026001
ENSCGOG00000010722	ENSCGOT00000026121
ENSCGOG00000010723	ENSCGOT00000033657
ENSCGOG00000010723	ENSCGOT00000033941
ENSCGOG00000010723	ENSCGOT00000034048
ENSCGOG00000010723	ENSCGOT00000034229
ENSCGOG00000010723	ENSCGOT00000034379
ENSCGOG00000010723	ENSCGOT00000034548
ENSCGOG00000010723	ENSCGOT00000034893
ENSCGOG00000010723	ENSCGOT00000035027
ENSCGOG00000010724	ENSCGOT00000024128
ENSCGOG00000010724	ENSCGOT00000024129
ENSCGOG00000010724	ENSCGOT00000024131
ENSCGOG00000010724	ENSCGOT00000024134
ENSCGOG00000010724	ENSCGOT00000024138
ENSCGOG00000010724	ENSCGOT00000024145
ENSCGOG00000010724	ENSCGOT00000024152
ENSCGOG00000010725	ENSCGOT00000024391
ENSCGOG00000010725	ENSCGOT00000024432
ENSCGOG00000010725	ENSCGOT00000024451
ENSCGOG00000010725	ENSCGOT00000024460
ENSCGOG00000010726	ENSCGOT00000024162
ENSCGOG00000010727	ENSCGOT00000024808
ENSCGOG00000010727	ENSCGOT00000024941
ENSCGOG00000010727	ENSCGOT00000024951
ENSCGOG00000010727	ENSCGOT00000024952
ENSCGOG00000010727	ENSCGOT00000024993
ENSCGOG00000010728	ENSCGOT00000025089
ENSCGOG00000010728	ENSCGOT00000025241
ENSCGOG00000010728	ENSCGOT00000025318
ENSCGOG00000010728	ENSCGOT00000025321
ENSCGOG00000010728	ENSCGOT00000025377
ENSCGOG00000010728	ENSCGOT00000025385
ENSCGOG00000010728	ENSCGOT00000025458
ENSCGOG00000010728	ENSCGOT00000025574
ENSCGOG00000010729	ENSCGOT00000024148
ENSCGOG00000010730	ENSCGOT00000024157
ENSCGOG00000010731	ENSCGOT00000024154
ENSCGOG00000010731	ENSCGOT00000024156
ENSCGOG00000010732	ENSCGOT00000024159
ENSCGOG00000010733	ENSCGOT00000024164
ENSCGOG00000010734	ENSCGOT00000024257
ENSCGOG00000010734	ENSCGOT00000024269
ENSCGOG00000010735	ENSCGOT00000024166
ENSCGOG00000010736	ENSCGOT00000024369
ENSCGOG00000010736	ENSCGOT00000024423
ENSCGOG00000010737	ENSCGOT00000024169
ENSCGOG00000010737	ENSCGOT00000024171
ENSCGOG00000010737	ENSCGOT00000024172
ENSCGOG00000010737	ENSCGOT00000024173
ENSCGOG00000010737	ENSCGOT00000024174
ENSCGOG00000010738	ENSCGOT00000024181
ENSCGOG00000010738	ENSCGOT00000024182
ENSCGOG00000010739	ENSCGOT00000024177
ENSCGOG00000010740	ENSCGOT00000025977
ENSCGOG00000010740	ENSCGOT00000026061
ENSCGOG00000010740	ENSCGOT00000026062
ENSCGOG00000010740	ENSCGOT00000026063
ENSCGOG00000010740	ENSCGOT00000026068
ENSCGOG00000010740	ENSCGOT00000026070
ENSCGOG00000010740	ENSCGOT00000026102
ENSCGOG00000010740	ENSCGOT00000026103
ENSCGOG00000010740	ENSCGOT00000026105
ENSCGOG00000010740	ENSCGOT00000026109
ENSCGOG00000010741	ENSCGOT00000024179
ENSCGOG00000010742	ENSCGOT00000030174
ENSCGOG00000010742	ENSCGOT00000032926
ENSCGOG00000010742	ENSCGOT00000035400
ENSCGOG00000010742	ENSCGOT00000035669
ENSCGOG00000010742	ENSCGOT00000035673
ENSCGOG00000010742	ENSCGOT00000035848
ENSCGOG00000010742	ENSCGOT00000035849
ENSCGOG00000010742	ENSCGOT00000035852
ENSCGOG00000010742	ENSCGOT00000035854
ENSCGOG00000010742	ENSCGOT00000035909
ENSCGOG00000010743	ENSCGOT00000024190
ENSCGOG00000010743	ENSCGOT00000024203
ENSCGOG00000010744	ENSCGOT00000024199
ENSCGOG00000010744	ENSCGOT00000024215
ENSCGOG00000010745	ENSCGOT00000024191
ENSCGOG00000010745	ENSCGOT00000024195
ENSCGOG00000010746	ENSCGOT00000024196
ENSCGOG00000010746	ENSCGOT00000024198
ENSCGOG00000010747	ENSCGOT00000024767
ENSCGOG00000010747	ENSCGOT00000024812
ENSCGOG00000010747	ENSCGOT00000024830
ENSCGOG00000010748	ENSCGOT00000028958
ENSCGOG00000010748	ENSCGOT00000029826
ENSCGOG00000010748	ENSCGOT00000029832
ENSCGOG00000010748	ENSCGOT00000029968
ENSCGOG00000010748	ENSCGOT00000029970
ENSCGOG00000010748	ENSCGOT00000030134
ENSCGOG00000010748	ENSCGOT00000030206
